arm,base_arm,recipe,dataset,fold,bacc,mcc,macro_mae,per_class_recall,n_train,n_test,lr,wd,epoch,train_ce_best,train_ce_best_epoch,train_loss_final,grad_norm_final,w_norm,count_mode,seconds
A0d_200,A0d,200,oral_diseases,9,0.7476166377482166,0.705591930146198,0.5631067961165048,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6923076923076923]",413,103,0.01,0.0001,200,0.0017771021230146289,200,0.0017771021230146289,0.001923241070471704,7.3772053718566895,train,0.17339873313903809
A0d_200,A0d,200,oral_diseases,10,0.73703562519352,0.6863461718091229,0.5673076923076923,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.6363636363636364, 0.6842105263157895, 0.7692307692307693]",412,104,0.01,0.0001,200,0.0013975389301776886,200,0.0013975389301776886,0.0016618198715150356,7.347260475158691,train,0.184096097946167
A0d_200,A0d,200,oral_diseases,11,0.645660552897395,0.5812666218681042,0.7572815533980582,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.4444444444444444, 0.6363636363636364, 0.5263157894736842, 0.5]",413,103,0.01,0.0001,200,0.001266400096938014,200,0.001266400096938014,0.0015774948988109827,7.221304893493652,train,0.18270015716552734
A0d_200,A0d,200,oral_diseases,12,0.6886534518113466,0.6479332744945325,0.6893203883495146,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.6363636363636364, 0.6842105263157895, 0.5]",413,103,0.01,0.0001,200,0.001592916203662753,200,0.001592916203662753,0.0017662020400166512,7.371318817138672,train,0.17684054374694824
A0d_200,A0d,200,oral_diseases,13,0.6548784548784549,0.6129603871463002,0.6407766990291263,"[0.8666666666666667, 0.8666666666666667, 0.6153846153846154, 0.6666666666666666, 0.36363636363636365, 0.6666666666666666, 0.5384615384615384]",413,103,0.01,0.0001,200,0.0017015293706208467,200,0.0017015293706208467,0.0018681826768442988,7.313421726226807,train,0.17824244499206543
A0d_200,A0d,200,oral_diseases,14,0.71817122935544,0.669546390665867,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.7, 0.631578947368421, 0.7692307692307693]",413,103,0.01,0.0001,200,0.0016005255747586489,200,0.0016005255747586489,0.0017908832523971796,7.421696186065674,train,0.18316435813903809
A0d_sel,A0d,sel,oral_diseases,0,0.6148467030045978,0.5723037367220849,0.8076923076923077,"[0.625, 0.9333333333333333, 0.5, 0.7222222222222222, 0.45454545454545453, 0.6842105263157895, 0.38461538461538464]",412,104,0.001,0.1,30,0.41608449816703796,30,0.41608449816703796,0.42807984352111816,2.005343437194824,train,13.050984621047974
A0d_sel,A0d,sel,oral_diseases,1,0.6735256702361966,0.6153540866623273,0.6310679611650486,"[0.8125, 1.0, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.5789473684210527, 0.75]",413,103,0.01,1.0,70,0.013946407474577427,47,0.0168522447347641,0.020809302106499672,4.3647780418396,train,13.233778715133667
A0d_sel,A0d,sel,oral_diseases,2,0.7288828130933392,0.693628021671318,0.5339805825242718,"[1.0, 0.8666666666666667, 0.75, 0.7777777777777778, 0.5454545454545454, 0.5789473684210527, 0.5833333333333334]",413,103,0.01,3.0,80,0.051659587770700455,32,0.05722203850746155,0.06593579798936844,3.1597352027893066,train,13.005180358886719
A0d_sel,A0d,sel,oral_diseases,3,0.7106005106005107,0.6826869154907513,0.5145631067961165,"[0.8, 0.9333333333333333, 0.46153846153846156, 0.7777777777777778, 0.45454545454545453, 0.7777777777777778, 0.7692307692307693]",413,103,0.01,10.0,30,0.17304272949695587,21,0.17723724246025085,0.2194703072309494,2.002260208129883,train,12.96665096282959
A0d_sel,A0d,sel,oral_diseases,4,0.6844964976543924,0.6470070495027362,0.6310679611650486,"[0.75, 1.0, 0.5, 0.6111111111111112, 0.4, 0.6842105263157895, 0.8461538461538461]",413,103,0.001,10.0,180,0.1434662789106369,180,0.1434662789106369,0.17540574073791504,2.2238707542419434,train,13.199610233306885
A0d_sel,A0d,sel,oral_diseases,5,0.7425841702157491,0.6966939508289037,0.5961538461538461,"[0.875, 1.0, 0.6666666666666666, 0.5, 0.7272727272727273, 0.7368421052631579, 0.6923076923076923]",412,104,0.001,10.0,30,0.4731238782405853,30,0.4731238782405853,0.4717918038368225,1.6307005882263184,train,12.929579257965088
A0d_sel,A0d,sel,oral_diseases,6,0.7241000227842332,0.6816572174442087,0.6116504854368932,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.631578947368421, 0.75]",413,103,0.01,1.0,90,0.01484296191483736,48,0.020341208204627037,0.023913325741887093,4.177962303161621,train,13.066054105758667
A0d_sel,A0d,sel,oral_diseases,7,0.6825235437077543,0.639321136039046,0.6213592233009708,"[0.6875, 0.9333333333333333, 0.5, 0.7222222222222222, 0.6363636363636364, 0.631578947368421, 0.6666666666666666]",413,103,0.01,10.0,40,0.16271436214447021,40,0.16271436214447021,0.19908669590950012,2.020962715148926,train,13.105262756347656
A0d_sel,A0d,sel,oral_diseases,8,0.6836607836607838,0.625966866114389,0.6504854368932039,"[0.8, 1.0, 0.6153846153846154, 0.6111111111111112, 0.5454545454545454, 0.4444444444444444, 0.7692307692307693]",413,103,0.001,3.0,340,0.04531139135360718,340,0.04531139135360718,0.054662518203258514,3.354696273803711,train,13.213274240493774
A0d_sel,A0d,sel,oral_diseases,9,0.7700163871216503,0.7313620748075091,0.4854368932038835,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.7, 0.7894736842105263, 0.6923076923076923]",413,103,0.001,10.0,70,0.25031569600105286,70,0.25031569600105286,0.2754310071468353,1.8973866701126099,train,12.784423112869263
A0d_sel,A0d,sel,oral_diseases,10,0.7600334606913554,0.708181274791173,0.47115384615384615,"[0.9375, 1.0, 0.6666666666666666, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.7692307692307693]",412,104,0.001,10.0,80,0.23002660274505615,80,0.23002660274505615,0.2576412856578827,1.9601272344589233,train,13.34109616279602
A0d_sel,A0d,sel,oral_diseases,11,0.674102870813397,0.6140312388800067,0.6699029126213593,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.5, 0.7272727272727273, 0.5789473684210527, 0.5]",413,103,0.01,10.0,20,0.1682962030172348,20,0.1682962030172348,0.2564812898635864,2.0753302574157715,train,12.855132341384888
A0d_sel,A0d,sel,oral_diseases,12,0.6677299308878257,0.6244745790633096,0.6699029126213593,"[0.75, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.5]",413,103,0.001,10.0,70,0.2442018687725067,70,0.2442018687725067,0.2746196985244751,1.8830618858337402,train,13.10915470123291
A0d_sel,A0d,sel,oral_diseases,13,0.6849150849150849,0.6474063493825624,0.5533980582524272,"[0.9333333333333333, 0.9333333333333333, 0.6923076923076923, 0.6666666666666666, 0.36363636363636365, 0.6666666666666666, 0.5384615384615384]",413,103,0.01,10.0,30,0.1740402728319168,21,0.17903083562850952,0.21909268200397491,2.000297784805298,train,13.3246009349823
A0d_sel,A0d,sel,oral_diseases,14,0.7338667180772444,0.6809038312183155,0.6213592233009708,"[0.75, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.8, 0.5789473684210527, 0.7692307692307693]",413,103,0.01,3.0,30,0.04732269048690796,30,0.04732269048690796,0.08821076154708862,3.659614324569702,train,12.919223546981812
A2d_200,A2d,200,oral_diseases,0,0.6869912251491199,0.6398901803014749,0.6826923076923077,"[0.625, 0.8666666666666667, 0.75, 0.7222222222222222, 0.5454545454545454, 0.6842105263157895, 0.6153846153846154]",412,104,0.01,0.0001,200,0.0011936707887798548,200,0.0011936707887798548,0.0014630828518420458,7.282583236694336,train,0.2027733325958252
A2d_200,A2d,200,oral_diseases,1,0.6660068732437152,0.6040180602593848,0.6601941747572816,"[0.8125, 1.0, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.5263157894736842, 0.75]",413,103,0.01,0.0001,200,0.0011931750923395157,200,0.0011931750923395157,0.0014711156254634261,7.340481758117676,train,0.1943526268005371
A2d_200,A2d,200,oral_diseases,2,0.7075415812257917,0.6691112454061735,0.5728155339805825,"[1.0, 0.8666666666666667, 0.75, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.5833333333333334]",413,103,0.01,0.0001,200,0.0017186482436954975,200,0.0017186482436954975,0.0018390557961538434,7.411681175231934,train,0.17767691612243652
A2d_200,A2d,200,oral_diseases,3,0.6976134976134977,0.6705837136933231,0.5048543689320388,"[0.8666666666666667, 0.8666666666666667, 0.46153846153846156, 0.7222222222222222, 0.36363636363636365, 0.8333333333333334, 0.7692307692307693]",413,103,0.01,0.0001,200,0.0015643412480130792,200,0.0015643412480130792,0.0017251166282221675,7.360674858093262,train,0.17863178253173828
A2d_200,A2d,200,oral_diseases,4,0.6864043120622069,0.6471435056798226,0.5922330097087378,"[0.8125, 1.0, 0.5833333333333334, 0.5555555555555556, 0.4, 0.6842105263157895, 0.7692307692307693]",413,103,0.01,0.0001,200,0.0015649159904569387,200,0.0015649159904569387,0.001737187965773046,7.283663749694824,train,0.18796563148498535
A2d_200,A2d,200,oral_diseases,5,0.6981577632893422,0.6514760764447461,0.6442307692307693,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.5, 0.5454545454545454, 0.7368421052631579, 0.6923076923076923]",412,104,0.01,0.0001,200,0.0012556395959109068,200,0.0012556395959109068,0.0015224626986309886,7.35073184967041,train,0.18036746978759766
A2d_200,A2d,200,oral_diseases,6,0.7111130097972203,0.670138837370857,0.6116504854368932,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.75]",413,103,0.01,0.0001,200,0.0012953573605045676,200,0.0012953573605045676,0.0015490425284951925,7.383496284484863,train,0.1811811923980713
A2d_200,A2d,200,oral_diseases,7,0.658049479760006,0.6051312950606432,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.5789473684210527, 0.75]",413,103,0.01,0.0001,200,0.0014933873899281025,200,0.0014933873899281025,0.0016957520274445415,7.306368827819824,train,0.18169832229614258
A2d_200,A2d,200,oral_diseases,8,0.7025863025863026,0.6494584669811991,0.5339805825242718,"[0.8, 1.0, 0.6153846153846154, 0.6666666666666666, 0.5454545454545454, 0.4444444444444444, 0.8461538461538461]",413,103,0.01,0.0001,200,0.0015271069714799523,200,0.0015271069714799523,0.001700625172816217,7.321988582611084,train,0.18201255798339844
A2d_200,A2d,200,oral_diseases,9,0.7476166377482166,0.705591930146198,0.5631067961165048,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6923076923076923]",413,103,0.01,0.0001,200,0.0016893199644982815,200,0.0016893199644982815,0.001826046616770327,7.394926071166992,train,0.17779207229614258
A2d_200,A2d,200,oral_diseases,10,0.7630096511675459,0.7100179872066469,0.5480769230769231,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.7692307692307693]",412,104,0.01,0.0001,200,0.0013408591039478779,200,0.0013408591039478779,0.0015876948600634933,7.357544422149658,train,0.18658447265625
A2d_200,A2d,200,oral_diseases,11,0.645660552897395,0.5812666218681042,0.7572815533980582,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.4444444444444444, 0.6363636363636364, 0.5263157894736842, 0.5]",413,103,0.01,0.0001,200,0.0011904950952157378,200,0.0011904950952157378,0.0014836980262771249,7.252492427825928,train,0.1909799575805664
A2d_200,A2d,200,oral_diseases,12,0.6811346548188653,0.6365851309046614,0.6990291262135923,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.6363636363636364, 0.631578947368421, 0.5]",413,103,0.01,0.0001,200,0.001525619998574257,200,0.001525619998574257,0.0016884624492377043,7.397317886352539,train,0.18069100379943848
A2d_200,A2d,200,oral_diseases,13,0.6628149628149629,0.6244165511593774,0.6213592233009708,"[0.8666666666666667, 0.8666666666666667, 0.6153846153846154, 0.7222222222222222, 0.36363636363636365, 0.6666666666666666, 0.5384615384615384]",413,103,0.01,0.0001,200,0.0016081486828625202,200,0.0016081486828625202,0.0017625144682824612,7.327143669128418,train,0.19132494926452637
A2d_200,A2d,200,oral_diseases,14,0.71817122935544,0.669546390665867,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.7, 0.631578947368421, 0.7692307692307693]",413,103,0.01,0.0001,200,0.0015174851287156343,200,0.0015174851287156343,0.0016909559490159154,7.433586597442627,train,0.17582011222839355
A2d_sel,A2d,sel,oral_diseases,0,0.6676827558406506,0.6168970634777153,0.8269230769230769,"[0.625, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6363636363636364, 0.6842105263157895, 0.46153846153846156]",412,104,0.001,0.1,60,0.18507404625415802,60,0.18507404625415802,0.194967120885849,2.506471633911133,train,13.22555923461914
A2d_sel,A2d,sel,oral_diseases,1,0.6695574162679426,0.6043777822047515,0.6407766990291263,"[0.8125, 1.0, 0.6666666666666666, 0.3333333333333333, 0.5454545454545454, 0.5789473684210527, 0.75]",413,103,0.01,10.0,30,0.16067078709602356,21,0.16627231240272522,0.20942270755767822,2.027803421020508,train,13.036466121673584
A2d_sel,A2d,sel,oral_diseases,2,0.7313928761297183,0.6934234005257022,0.47572815533980584,"[1.0, 1.0, 0.8333333333333334, 0.7222222222222222, 0.45454545454545453, 0.5263157894736842, 0.5833333333333334]",413,103,0.01,10.0,50,0.15913362801074982,50,0.15913362801074982,0.18247324228286743,2.1362743377685547,train,13.282930612564087
A2d_sel,A2d,sel,oral_diseases,3,0.6977799977799978,0.6596811740043836,0.5436893203883495,"[0.8, 0.9333333333333333, 0.46153846153846156, 0.7222222222222222, 0.45454545454545453, 0.6666666666666666, 0.8461538461538461]",413,103,0.001,10.0,70,0.24293377995491028,70,0.24293377995491028,0.27173352241516113,1.876023769378662,train,13.52972149848938
A2d_sel,A2d,sel,oral_diseases,4,0.6622397339502603,0.6053101048622948,0.6990291262135923,"[0.6875, 1.0, 0.5, 0.5, 0.6, 0.5789473684210527, 0.7692307692307693]",413,103,0.001,10.0,30,0.4481363296508789,30,0.4481363296508789,0.46023058891296387,1.6250070333480835,train,13.3101167678833
A2d_sel,A2d,sel,oral_diseases,5,0.7253013799066431,0.6757901876861533,0.6057692307692307,"[0.8125, 1.0, 0.6666666666666666, 0.3888888888888889, 0.7272727272727273, 0.7894736842105263, 0.6923076923076923]",412,104,0.001,10.0,60,0.2750641703605652,60,0.2750641703605652,0.29769065976142883,1.8406116962432861,train,13.369417905807495
A2d_sel,A2d,sel,oral_diseases,6,0.734595010252905,0.6930057717339235,0.5728155339805825,"[0.8125, 0.9333333333333333, 0.75, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.75]",413,103,0.01,10.0,30,0.16828574240207672,21,0.1732218861579895,0.2152014970779419,2.0378851890563965,train,12.896058082580566
A2d_sel,A2d,sel,oral_diseases,7,0.667485949722792,0.6180512637200322,0.6407766990291263,"[0.6875, 0.9333333333333333, 0.5, 0.7222222222222222, 0.6363636363636364, 0.5263157894736842, 0.6666666666666666]",413,103,0.01,3.0,50,0.043053340166807175,32,0.055637601763010025,0.06999258697032928,3.036334276199341,train,12.46163296699524
A2d_sel,A2d,sel,oral_diseases,8,0.711988011988012,0.6608484312859036,0.6213592233009708,"[0.7333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.5454545454545454, 0.5, 0.8461538461538461]",413,103,0.01,10.0,10,0.26936766505241394,10,0.26936766505241394,0.5550702214241028,2.200033187866211,train,12.830796241760254
A2d_sel,A2d,sel,oral_diseases,9,0.7494232375811324,0.6966598028861117,0.5436893203883495,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.8, 0.6842105263157895, 0.6923076923076923]",413,103,0.001,10.0,90,0.20980669558048248,90,0.20980669558048248,0.2367199808359146,1.9837908744812012,train,12.773468255996704
A2d_sel,A2d,sel,oral_diseases,10,0.7739986621565569,0.7215165823642192,0.49038461538461536,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.8461538461538461]",412,104,0.001,1.0,70,0.16659171879291534,70,0.16659171879291534,0.1756110042333603,2.592435121536255,train,12.998769283294678
A2d_sel,A2d,sel,oral_diseases,11,0.6943618515986938,0.6281497173833115,0.6796116504854369,"[0.8125, 0.9333333333333333, 0.75, 0.4444444444444444, 0.7272727272727273, 0.5263157894736842, 0.6666666666666666]",413,103,0.01,10.0,20,0.1600472629070282,20,0.1600472629070282,0.23674948513507843,2.093167781829834,train,12.22645354270935
A2d_sel,A2d,sel,oral_diseases,12,0.6707298549403813,0.6163049655280431,0.6796116504854369,"[0.75, 1.0, 0.5833333333333334, 0.5555555555555556, 0.7272727272727273, 0.5789473684210527, 0.5]",413,103,0.001,10.0,90,0.20442259311676025,90,0.20442259311676025,0.23544399440288544,1.967583179473877,train,12.545063972473145
A2d_sel,A2d,sel,oral_diseases,13,0.6753912753912754,0.6357793578836359,0.6213592233009708,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7222222222222222, 0.36363636363636365, 0.6111111111111112, 0.5384615384615384]",413,103,0.01,3.0,60,0.046243201941251755,31,0.06028464064002037,0.0720960721373558,3.0067760944366455,train,13.18848729133606
A2d_sel,A2d,sel,oral_diseases,14,0.7523150825782405,0.6967033882407059,0.6796116504854369,"[0.625, 1.0, 0.6666666666666666, 0.7777777777777778, 0.8, 0.47368421052631576, 0.9230769230769231]",413,103,0.001,10.0,50,0.31824830174446106,50,0.31824830174446106,0.33465656638145447,1.7637050151824951,train,13.144032001495361
B0_200,B0,200,aptos2019,0,0.6711051026214648,0.7514505306807671,0.21964529331514324,"[0.9833795013850416, 0.5675675675675675, 0.835, 0.41025641025641024, 0.559322033898305]",2929,733,0.01,0.0001,200,0.1364884227514267,200,0.1364884227514267,0.01710984669625759,8.057007789611816,train,0.23563194274902344
B0_200,B0,200,aptos2019,1,0.6427510783418102,0.7039616475677131,0.2742155525238745,"[0.9695290858725761, 0.6756756756756757, 0.735, 0.358974358974359, 0.4745762711864407]",2929,733,0.01,0.0001,200,0.12707121670246124,200,0.12707121670246124,0.016720710322260857,8.008548736572266,train,0.18817520141601562
B0_200,B0,200,aptos2019,2,0.669678888616773,0.7435886113176439,0.22404371584699453,"[0.9861495844875346, 0.6351351351351351, 0.79, 0.39473684210526316, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.1315811425447464,200,0.1315811425447464,0.017320415005087852,8.084100723266602,train,0.1998889446258545
B0_200,B0,200,aptos2019,3,0.6579334418694952,0.7282364184219957,0.25,"[0.9806094182825484, 0.6621621621621622, 0.77, 0.3684210526315789, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.12938192486763,200,0.12938192486763,0.01656658761203289,8.124526977539062,train,0.21328997611999512
B0_200,B0,200,aptos2019,4,0.6217396951613836,0.6958101207929825,0.2691256830601093,"[0.9806094182825484, 0.47297297297297297, 0.7537688442211056, 0.358974358974359, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.12857531011104584,200,0.12857531011104584,0.016667285934090614,8.08456039428711,train,0.18911361694335938
B0_200,B0,200,aptos2019,5,0.6216648776322939,0.7116133714718393,0.252387448840382,"[0.997229916897507, 0.5540540540540541, 0.75, 0.23076923076923078, 0.576271186440678]",2929,733,0.01,0.0001,200,0.1275118589401245,200,0.1275118589401245,0.016848042607307434,8.08788013458252,train,0.19825053215026855
