axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,2.25,0.6873241606318278,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6783803135028545,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6756931856970826,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.670303355188608,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6715851524560853,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.6690311358355867,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6680311358355867,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6674771192150881,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6686258052972922,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6650717886767936,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6625177720562949,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.661517772056295,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6579637554357963,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6574097388152976,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6601124415180004,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6585584248975018,0.7368421052631579,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6579334418694952,0.3684210526315789,3,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,3.4889777302742013,0.653243422162949,0.7631578947368421,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.0494634211063385,0.6387113441438059,0.7894736842105263,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.479900360107422,0.6252509938926203,0.8157894736842105,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,5.414620697498321,0.5998312216155306,0.8421052631578947,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,5.824365973472595,0.5884478296785918,0.868421052631579,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,6.488400101661683,0.5618638712894781,0.8947368421052632,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,6.692548155784607,0.5580189210761068,0.9210526315789473,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,7.085893034934998,0.5328134907995935,0.9473684210526315,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,8.159070789813995,0.4878534774504069,0.9736842105263158,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,8.372983574867249,0.4850898329194493,1.0,3,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6217396951613836,0.358974358974359,4,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6207346700357554,0.358974358974359,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6275605527410352,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6270065361205366,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6310890190804576,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6322326800370335,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6302226297857773,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6346230100655544,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6326129598142982,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.63160793468867,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6295978844374137,0.38461538461538464,4,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6285928593117857,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6285928593117857,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6312955620144882,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6297365202683616,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6270338175656589,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6338190032282827,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6348240283539107,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6338190032282827,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6287938776001418,0.38461538461538464,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6319120324770907,0.41025641025641024,4,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6360352124796679,0.4358974358974359,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6391533673566165,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6425487225107658,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6429234776423559,0.46153846153846156,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,1.25,0.6429234776423559,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6409134273910995,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6389033771398432,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6363393102680884,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.6323192097655758,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6292011262733224,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6298937787247688,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6295814060505871,0.46153846153846156,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6374123138814948,0.48717948717948717,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,1.7,0.6354022636302386,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6354022636302386,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.6312791550123569,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6282640796354725,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.624002335186643,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6188742014431332,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.6185618287689515,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6161363977281444,0.48717948717948717,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6138546718453626,0.5128205128205128,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.6133006552248638,0.5128205128205128,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6074798690299076,0.5128205128205128,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6042286743523808,0.5128205128205128,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6104649841062785,0.5641025641025641,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6104649841062785,0.5641025641025641,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6053368503627687,0.5641025641025641,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6042288171217713,0.5641025641025641,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.6044382530652794,0.5897435897435898,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6046175859388833,0.6153846153846154,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6081867493209616,0.6410256410256411,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6041666488184491,0.6410256410256411,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6047562931545264,0.6410256410256411,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.615664658819727,0.6666666666666666,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,2.8,0.6140026089582312,0.6666666666666666,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6092224756044818,0.6666666666666666,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6120582894924578,0.6666666666666666,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.603991333745603,0.6666666666666666,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6003192336328509,0.6666666666666666,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6217396951613836,0.358974358974359,4,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,1.7746230363845839,0.62560707698635,0.5384615384615384,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,2.808200716972351,0.6198700039636964,0.6410256410256411,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,3.8737041950225812,0.6075271495367185,0.7948717948717948,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.333054810762406,0.6042811669556597,0.8717948717948718,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.884592175483704,0.5847787264343258,0.8974358974358975,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,5.3577457666397095,0.5831273419302772,0.9487179487179487,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,5.991533637046814,0.5586404014387634,0.9743589743589743,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,7.85438185930252,0.48029299649709795,1.0,4,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6216648776322939,0.23076923076923078,5,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6191108610117955,0.23076923076923078,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6304954763964107,0.3076923076923077,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6331981790991135,0.3076923076923077,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6373263842273186,0.3333333333333333,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6353263842273187,0.3333333333333333,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6343263842273185,0.3333333333333333,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6371572920582264,0.358974358974359,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6361572920582264,0.358974358974359,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6331572920582265,0.358974358974359,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.634859994760929,0.358974358974359,5,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6406909025918368,0.38461538461538464,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.643819107720042,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6452089382285167,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6446549216080181,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6421009049875194,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6421009049875194,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.642803607690222,0.41025641025641024,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6531574572148777,0.4358974358974359,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.658285662343083,0.46153846153846156,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6598598508507895,0.48717948717948717,5,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6524700203423148,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6575625535534921,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6552652562561949,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6564139423383989,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6528599257179003,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6522497562263748,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6492497562263748,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6516395867348495,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.6540449921402549,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6466551616317803,0.48717948717948717,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6512293501394868,0.5128205128205128,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6520651640274627,0.5128205128205128,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6541933691556678,0.5384615384615384,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6611729630687797,0.5641025641025641,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6653011681969849,0.5897435897435898,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,1.8,0.6631931349559876,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6562492878270145,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6556952712065158,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6604749322234651,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.6600696016851705,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.654515585064672,0.5897435897435898,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.658643790192877,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.658643790192877,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6556437901928771,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6546437901928771,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6557924762750811,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6557924762750811,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6521304264135852,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6469143599315907,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.6453603433110922,0.6153846153846154,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6520832179010028,0.6410256410256411,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6619342976191185,0.6923076923076923,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6616370003218213,0.6923076923076923,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6631031555885305,0.717948717948718,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,2.75,0.6604411057270346,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6541843864038334,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6462405392748601,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6446865226543615,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6421325060338628,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6405784894133644,0.717948717948718,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6216648776322939,0.23076923076923078,5,B0,panderm,False,False,aptos2019,탐색적/exploratory
offset,4.325579598546028,0.6010051585424139,0.7948717948717948,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.435887694358826,0.5970408304594417,0.8205128205128205,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,4.642561197280884,0.5938042830234482,0.8461538461538461,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,5.454380750656128,0.5869315455288505,0.9487179487179487,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,6.5603369474411,0.5391857570804001,0.9743589743589743,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
offset,10.102324485778809,0.40004049803124875,1.0,5,B0,panderm,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6681058110445875,0.38461538461538464,6,B0,panderm,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6773622213009979,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6768082046804992,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6765109073832019,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6755109073832019,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6745109073832019,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6732136100859046,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6706595934654059,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6652697629569314,0.4358974358974359,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6735261732133416,0.48717948717948717,6,B0,panderm,False,False,aptos2019,탐색적/exploratory
