dataset,target_prior,method,source_prior,arm,base,metric,metric_label,n_folds,mean_base,mean_arm,mean_diff,sd,wins,ci_lo,ci_hi,p_nb,se_nb,mde_post,mde_floor_bacc_ref,note,exploratory,gate,holm_p_within_w11_family
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,argmax_p,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,em,train,A2,A0,bacc,BACC,15,0.7374306395359026,0.7401505317294792,0.0027198921935764155,0.012245105534170929,6,-0.012059201866213818,0.017498986253366648,0.6989982424096532,0.006890705795147411,0.020760604173573373,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6989982424096532
oral_diseases,cancer_enriched,em,train,A2,A0,rec_0,CaS,15,0.8777777777777779,0.8777777777777779,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,em,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,em,train,A2,A0,rec_2,Gum,15,0.6547008547008548,0.6658119658119658,0.011111111111111117,0.029322147939541552,2,-0.02427892952383959,0.04650115174606183,0.5116693012006672,0.016500494354199844,0.04971337365717511,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,cancer_enriched,em,train,A2,A0,rec_3,MC,15,0.6333333333333333,0.6259259259259259,-0.007407407407407403,0.019548098626361008,0,-0.031000767830707845,0.016185953015893036,0.5116693012006671,0.011000329569466548,0.03314224910478336,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006671
oral_diseases,cancer_enriched,em,train,A2,A0,rec_4,OC,15,0.6915151515151515,0.7157575757575757,0.024242424242424246,0.05396516724587852,3,-0.04089023471698662,0.08937508320183511,0.4380340960006565,0.03036789594336898,0.09149365623889051,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4380340960006565
oral_diseases,cancer_enriched,em,train,A2,A0,rec_5,OLP,15,0.6450292397660818,0.6309941520467836,-0.01403508771929825,0.037038502660473524,0,-0.05873829694239385,0.030668121503797358,0.5116693012006671,0.020842729710568213,0.06279584040906326,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006671
oral_diseases,cancer_enriched,em,train,A2,A0,rec_6,OT,15,0.6863247863247861,0.6914529914529914,0.005128205128205118,0.04724245280713061,3,-0.05189054834055026,0.0621469585969605,0.8498078215143,0.026584813207746163,0.08009582769055032,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8498078215143
oral_diseases,cancer_enriched,em,uniform,A2,A0,bacc,BACC,15,0.7342308617308617,0.7372872643925276,0.0030564026616658247,0.012416072409541404,6,-0.011929037968609868,0.018041843291941518,0.6684601498583332,0.0069869142300691064,0.021050464936018764,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6684601498583332
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_0,CaS,15,0.8819444444444445,0.8861111111111112,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_1,CoS,15,0.9688888888888889,0.9733333333333334,0.004444444444444444,0.01721325931647741,1,-0.016330907617966704,0.025219796506855588,0.6533976653313036,0.009686442096757052,0.029183714440780193,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_2,Gum,15,0.6491452991452992,0.6602564102564104,0.011111111111111112,0.043033148291193535,1,-0.040827269044916764,0.06304949126713899,0.6533976653313036,0.024216105241892636,0.0729592861019505,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_3,MC,15,0.6407407407407407,0.6296296296296295,-0.011111111111111117,0.02300218531141182,0,-0.03887334307795039,0.016651120855728153,0.4051315047469743,0.012944052722460398,0.03899837882530237,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4051315047469743
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_4,OC,15,0.6672727272727272,0.6854545454545454,0.01818181818181818,0.05096471914376254,2,-0.04332948328100386,0.07969311964464022,0.5363239606383389,0.02867944948060932,0.08640663471689945,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5363239606383389
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_5,OLP,15,0.6555555555555556,0.6450292397660818,-0.010526315789473691,0.021791543979232254,0,-0.03682737765279511,0.015774746073847726,0.4051315047469743,0.012262786789699326,0.03694583257133909,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4051315047469743
oral_diseases,cancer_enriched,em,uniform,A2,A0,rec_6,OT,15,0.6760683760683759,0.6811965811965811,0.005128205128205125,0.03723628350973997,2,-0.03981371349321924,0.050070123749629485,0.8102115037975788,0.020954027211468173,0.06313116213522361,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8102115037975788
oral_diseases,cancer_enriched,oracle,train,A2,A0,bacc,BACC,15,0.7390953929111824,0.73982448837712,0.0007290954659375496,0.01111373208638454,5,-0.012684499982597445,0.014142690914472544,0.9088488861847981,0.006254046392630843,0.018842450323740136,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.9088488861847981
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_0,CaS,15,0.8819444444444445,0.8819444444444445,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_1,CoS,15,0.9688888888888889,0.9733333333333334,0.004444444444444444,0.01721325931647741,1,-0.016330907617966704,0.025219796506855588,0.6533976653313036,0.009686442096757052,0.029183714440780193,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_2,Gum,15,0.6547008547008547,0.6602564102564104,0.005555555555555558,0.021516574145596767,1,-0.020413634522458382,0.0315247456335695,0.6533976653313035,0.01210805262094632,0.03647964305097526,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_3,MC,15,0.6444444444444444,0.6333333333333333,-0.011111111111111108,0.023002185311411797,0,-0.038873343077950345,0.016651120855728133,0.40513150474697424,0.012944052722460384,0.03899837882530233,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.40513150474697424
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_4,OC,15,0.6975757575757575,0.7163636363636364,0.01878787878787879,0.0519361458217472,4,-0.043895875309676445,0.08147163288543402,0.5307123123240174,0.0292261018080123,0.08805361151828431,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5307123123240174
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_5,OLP,15,0.6239766081871345,0.6169590643274854,-0.007017543859649122,0.01851925133023676,0,-0.029369148471196926,0.01533406075189868,0.5116693012006672,0.010421364855284106,0.03139792020453163,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,cancer_enriched,oracle,train,A2,A0,rec_6,OT,15,0.7021367521367521,0.6965811965811965,-0.005555555555555558,0.021516574145596767,0,-0.0315247456335695,0.020413634522458382,0.6533976653313035,0.01210805262094632,0.03647964305097526,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,bacc,BACC,15,0.7363441480546745,0.7370417009890694,0.000697552934395033,0.007746351148851309,4,-0.008651819509113999,0.010046925377904064,0.8751498695558262,0.004359115289262432,0.013133323313713346,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8751498695558262
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_0,CaS,15,0.8819444444444445,0.8861111111111112,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_1,CoS,15,0.9688888888888889,0.9733333333333334,0.004444444444444444,0.01721325931647741,1,-0.016330907617966704,0.025219796506855588,0.6533976653313036,0.009686442096757052,0.029183714440780193,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_2,Gum,15,0.6380341880341881,0.6547008547008546,0.016666666666666673,0.034503277967117725,3,-0.024976681283592223,0.05831001461692557,0.4051315047469742,0.019416079083690592,0.05849756823795354,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4051315047469742
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_3,MC,15,0.6592592592592593,0.6444444444444443,-0.01481481481481482,0.03297871331692578,0,-0.054618106401121476,0.02498847677149183,0.4380340960006565,0.018558158632058827,0.05591278992376644,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4380340960006565
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_4,OC,15,0.6854545454545454,0.6975757575757575,0.012121212121212125,0.03198779775222713,2,-0.026486104935097725,0.05072852917752197,0.5116693012006673,0.018000539295490732,0.054232771262372824,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_5,OLP,15,0.6345029239766082,0.6274853801169591,-0.007017543859649119,0.01851925133023675,0,-0.029369148471196913,0.015334060751898674,0.5116693012006672,0.010421364855284101,0.03139792020453162,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,cancer_enriched,oracle,uniform,A2,A0,rec_6,OT,15,0.6863247863247861,0.6756410256410255,-0.010683760683760691,0.042290113638185425,1,-0.06172534342176339,0.040357822054242,0.6603488626456907,0.023797976286189442,0.07169952984461955,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6603488626456907
oral_diseases,cancer_enriched,raw,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,cancer_enriched,raw,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,argmax_p,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,oral_pool,argmax_p,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,em,train,A2,A0,bacc,BACC,15,0.7402135048187681,0.7427129595550649,0.0024994547362968615,0.012635178447156073,8,-0.012750433491424087,0.01774934296401781,0.7304250673240416,0.007110212084785832,0.02142194182580665,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7304250673240416
oral_diseases,oral_pool,em,train,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,oral_pool,em,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,em,train,A2,A0,rec_2,Gum,15,0.676923076923077,0.6935897435897437,0.016666666666666673,0.034503277967117725,3,-0.024976681283592223,0.05831001461692557,0.4051315047469742,0.019416079083690592,0.05849756823795354,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4051315047469742
oral_diseases,oral_pool,em,train,A2,A0,rec_3,MC,15,0.6074074074074074,0.5888888888888888,-0.01851851851851851,0.040208159136430326,1,-0.06704730940480724,0.030010272367770215,0.42681363085741447,0.022626395044162324,0.06816974129378096,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.42681363085741447
oral_diseases,oral_pool,em,train,A2,A0,rec_4,OC,15,0.6915151515151515,0.703030303030303,0.011515151515151518,0.048406321689791885,3,-0.046908320568899854,0.06993862359920289,0.678910930032652,0.02723975881292414,0.08206907497008108,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.678910930032652
oral_diseases,oral_pool,em,train,A2,A0,rec_5,OLP,15,0.6450292397660818,0.6380116959064328,-0.007017543859649122,0.01851925133023676,0,-0.029369148471196926,0.01533406075189868,0.5116693012006672,0.010421364855284106,0.03139792020453163,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,oral_pool,em,train,A2,A0,rec_6,OT,15,0.6970085470085471,0.7076923076923076,0.010683760683760675,0.02822038659315533,2,-0.023376521336677163,0.04474404270419851,0.5120524424685221,0.015880498611964132,0.047845424774069285,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5120524424685221
oral_diseases,oral_pool,em,uniform,A2,A0,bacc,BACC,15,0.7343580347527715,0.7396566347882138,0.005298600035442165,0.01164793241478152,6,-0.008759742563545572,0.019356942634429903,0.4323991685134801,0.0065546577094041086,0.019748144565108185,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4323991685134801
oral_diseases,oral_pool,em,uniform,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8902777777777778,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,em,uniform,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,em,uniform,A2,A0,rec_2,Gum,15,0.6602564102564104,0.6824786324786325,0.02222222222222223,0.049468069975388655,3,-0.037482715157237737,0.0819271596016822,0.4380340960006565,0.027837237948088234,0.08386918488564965,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4380340960006565
oral_diseases,oral_pool,em,uniform,A2,A0,rec_3,MC,15,0.611111111111111,0.6037037037037035,-0.007407407407407403,0.019548098626361008,0,-0.031000767830707845,0.016185953015893036,0.5116693012006671,0.011000329569466548,0.03314224910478336,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006671
oral_diseases,oral_pool,em,uniform,A2,A0,rec_4,OC,15,0.6545454545454544,0.6727272727272726,0.01818181818181818,0.05096471914376254,2,-0.04332948328100386,0.07969311964464022,0.5363239606383389,0.02867944948060932,0.08640663471689945,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5363239606383389
oral_diseases,oral_pool,em,uniform,A2,A0,rec_5,OLP,15,0.6697855750487329,0.6627680311890838,-0.007017543859649122,0.018519251330236762,0,-0.029369148471196926,0.01533406075189868,0.5116693012006672,0.010421364855284106,0.03139792020453163,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,oral_pool,em,uniform,A2,A0,rec_6,OT,15,0.681196581196581,0.6923076923076922,0.011111111111111108,0.029322147939541524,2,-0.024278929523839574,0.046501151746061786,0.5116693012006673,0.01650049435419983,0.04971337365717507,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,oral_pool,oracle,train,A2,A0,bacc,BACC,15,0.743363765863766,0.7470267743951955,0.0036630085314295863,0.013048282937435585,5,-0.012085471570516152,0.019411488633375325,0.6256208666647062,0.007342678966939428,0.022122327688638612,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6256208666647062
oral_diseases,oral_pool,oracle,train,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,oral_pool,oracle,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,oracle,train,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,oral_pool,oracle,train,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,oral_pool,oracle,train,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,oral_pool,oracle,train,A2,A0,rec_5,OLP,15,0.6555555555555554,0.6557504873294346,0.00019493177387914045,0.020451917268895534,1,-0.024489282517012247,0.024879146064770527,0.986725549797535,0.011508936730139467,0.03467460185013078,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.986725549797535
oral_diseases,oral_pool,oracle,train,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,oracle,uniform,A2,A0,bacc,BACC,15,0.7394932698880068,0.7418059718059719,0.00231270191796508,0.014220473687037185,5,-0.01485054078410969,0.019475944620039848,0.7768133501992154,0.00800230754823322,0.024109684032811655,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7768133501992154
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_2,Gum,15,0.6658119658119659,0.676923076923077,0.011111111111111117,0.029322147939541552,2,-0.02427892952383959,0.04650115174606183,0.5116693012006672,0.016500494354199844,0.04971337365717511,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
