dataset,arm,wave,fold,variant,n_test,n_excluded,n_leaked_in_fold,n_conflict_in_fold,n_leaked_and_conflict,bacc,mcc,per_class_recall,per_class_n,recall_c0,recall_c1,recall_c2,recall_c3,recall_c4,recall_c5,recall_c6
aptos2019,B1,w1,5,full,733,0,35,9,6,0.6333829364546769,0.6795395742526313,"[0.9916897506925207, 0.581081081081081, 0.625, 0.358974358974359, 0.6101694915254238]","[361, 74, 200, 39, 59]",0.9916897506925207,0.581081081081081,0.625,0.358974358974359,0.6101694915254238,,
aptos2019,B1,w1,5,leakfree,698,35,35,9,6,0.6169917362540314,0.6725125292646279,"[0.9916666666666667, 0.5303030303030303, 0.6174863387978142, 0.37142857142857144, 0.5740740740740741]","[360, 66, 183, 35, 54]",0.9916666666666667,0.5303030303030303,0.6174863387978142,0.37142857142857144,0.5740740740740741,,
aptos2019,B1,w1,5,conflict_excluded,695,38,35,9,6,0.6100512450512451,0.6721132848789797,"[0.9916666666666667, 0.5303030303030303, 0.6208791208791209, 0.3333333333333333, 0.5740740740740741]","[360, 66, 182, 33, 54]",0.9916666666666667,0.5303030303030303,0.6208791208791209,0.3333333333333333,0.5740740740740741,,
aptos2019,B1,w1,5,leaked_only,35,698,35,9,6,0.7911764705882354,0.6863000598102673,"[1.0, 1.0, 0.7058823529411765, 0.25, 1.0]","[1, 8, 17, 4, 5]",1.0,1.0,0.7058823529411765,0.25,1.0,,
aptos2019,B1,w1,6,full,733,0,36,11,9,0.7017784607029173,0.7249539490024177,"[0.9806094182825484, 0.7027027027027027, 0.66, 0.5384615384615384, 0.6271186440677966]","[361, 74, 200, 39, 59]",0.9806094182825484,0.7027027027027027,0.66,0.5384615384615384,0.6271186440677966,,
aptos2019,B1,w1,6,leakfree,697,36,36,11,9,0.690918472723162,0.7191889345770732,"[0.9805555555555555, 0.6811594202898551, 0.6424581005586593, 0.5277777777777778, 0.6226415094339622]","[360, 69, 179, 36, 53]",0.9805555555555555,0.6811594202898551,0.6424581005586593,0.5277777777777778,0.6226415094339622,,
aptos2019,B1,w1,6,conflict_excluded,695,38,36,11,9,0.692911515288164,0.7203522344090102,"[0.9805555555555555, 0.6811594202898551, 0.6404494382022472, 0.5277777777777778, 0.6346153846153846]","[360, 69, 178, 36, 52]",0.9805555555555555,0.6811594202898551,0.6404494382022472,0.5277777777777778,0.6346153846153846,,
aptos2019,B1,w1,6,leaked_only,36,697,36,11,9,0.8285714285714285,0.7023487534047974,"[1.0, 1.0, 0.8095238095238095, 0.6666666666666666, 0.6666666666666666]","[1, 5, 21, 3, 6]",1.0,1.0,0.8095238095238095,0.6666666666666666,0.6666666666666666,,
aptos2019,B1,w1,7,full,732,0,37,13,13,0.6726985888184067,0.7104438966442103,"[0.9806094182825484, 0.6756756756756757, 0.68, 0.5526315789473685, 0.4745762711864407]","[361, 74, 200, 38, 59]",0.9806094182825484,0.6756756756756757,0.68,0.5526315789473685,0.4745762711864407,,
aptos2019,B1,w1,7,leakfree,695,37,37,13,13,0.6696074817023583,0.7168221659967223,"[0.9859943977591037, 0.6911764705882353, 0.6720430107526881, 0.5588235294117647, 0.44]","[357, 68, 186, 34, 50]",0.9859943977591037,0.6911764705882353,0.6720430107526881,0.5588235294117647,0.44,,
aptos2019,B1,w1,7,conflict_excluded,695,37,37,13,13,0.6696074817023583,0.7168221659967223,"[0.9859943977591037, 0.6911764705882353, 0.6720430107526881, 0.5588235294117647, 0.44]","[357, 68, 186, 34, 50]",0.9859943977591037,0.6911764705882353,0.6720430107526881,0.5588235294117647,0.44,,
aptos2019,B1,w1,7,leaked_only,37,695,37,13,13,0.5904761904761904,0.5226154964398977,"[0.5, 0.5, 0.7857142857142857, 0.5, 0.6666666666666666]","[4, 6, 14, 4, 9]",0.5,0.5,0.7857142857142857,0.5,0.6666666666666666,,
aptos2019,B1,w1,8,full,732,0,47,16,14,0.6370742745186616,0.6752887600165209,"[0.96398891966759, 0.7027027027027027, 0.64, 0.42105263157894735, 0.4576271186440678]","[361, 74, 200, 38, 59]",0.96398891966759,0.7027027027027027,0.64,0.42105263157894735,0.4576271186440678,,
aptos2019,B1,w1,8,leakfree,685,47,47,16,14,0.6245472642811307,0.6710888263833011,"[0.9636871508379888, 0.6612903225806451, 0.6416184971098265, 0.4, 0.45614035087719296]","[358, 62, 173, 35, 57]",0.9636871508379888,0.6612903225806451,0.6416184971098265,0.4,0.45614035087719296,,
aptos2019,B1,w1,8,conflict_excluded,683,49,47,16,14,0.6239766215053801,0.6718884740534615,"[0.9663865546218487, 0.6557377049180327, 0.6416184971098265, 0.4, 0.45614035087719296]","[357, 61, 173, 35, 57]",0.9663865546218487,0.6557377049180327,0.6416184971098265,0.4,0.45614035087719296,,
aptos2019,B1,w1,8,leaked_only,47,685,47,16,14,0.7425925925925926,0.6307728149185283,"[1.0, 0.9166666666666666, 0.6296296296296297, 0.6666666666666666, 0.5]","[3, 12, 27, 3, 2]",1.0,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.5,,
aptos2019,B1,w1,9,full,732,0,41,13,11,0.6073471446234601,0.6662908859603406,"[0.9667590027700831, 0.5945945945945946, 0.6683417085427136, 0.23076923076923078, 0.576271186440678]","[361, 74, 199, 39, 59]",0.9667590027700831,0.5945945945945946,0.6683417085427136,0.23076923076923078,0.576271186440678,,
aptos2019,B1,w1,9,leakfree,691,41,41,13,11,0.5970372193895763,0.6583488789308706,"[0.9719887955182073, 0.5714285714285714, 0.6388888888888888, 0.23684210526315788, 0.5660377358490566]","[357, 63, 180, 38, 53]",0.9719887955182073,0.5714285714285714,0.6388888888888888,0.23684210526315788,0.5660377358490566,,
aptos2019,B1,w1,9,conflict_excluded,689,43,41,13,11,0.5960819760921806,0.6588398581859354,"[0.9719887955182073, 0.5714285714285714, 0.6424581005586593, 0.23684210526315788, 0.5576923076923077]","[357, 63, 179, 38, 52]",0.9719887955182073,0.5714285714285714,0.6424581005586593,0.23684210526315788,0.5576923076923077,,
aptos2019,B1,w1,9,leaked_only,41,691,41,13,11,0.5682615629984051,0.6681698157894127,"[0.5, 0.7272727272727273, 0.9473684210526315, 0.0, 0.6666666666666666]","[4, 11, 19, 1, 6]",0.5,0.7272727272727273,0.9473684210526315,0.0,0.6666666666666666,,
aptos2019,B1,w1,10,full,733,0,45,10,10,0.6824855952392458,0.7228629352874615,"[0.9833795013850416, 0.6486486486486487, 0.7, 0.48717948717948717, 0.5932203389830508]","[361, 74, 200, 39, 59]",0.9833795013850416,0.6486486486486487,0.7,0.48717948717948717,0.5932203389830508,,
aptos2019,B1,w1,10,leakfree,688,45,45,10,10,0.6655534391564369,0.7164319844616015,"[0.9860335195530726, 0.6176470588235294, 0.6839080459770115, 0.46875, 0.5714285714285714]","[358, 68, 174, 32, 56]",0.9860335195530726,0.6176470588235294,0.6839080459770115,0.46875,0.5714285714285714,,
aptos2019,B1,w1,10,conflict_excluded,688,45,45,10,10,0.6655534391564369,0.7164319844616015,"[0.9860335195530726, 0.6176470588235294, 0.6839080459770115, 0.46875, 0.5714285714285714]","[358, 68, 174, 32, 56]",0.9860335195530726,0.6176470588235294,0.6839080459770115,0.46875,0.5714285714285714,,
aptos2019,B1,w1,10,leaked_only,45,688,45,10,10,0.8091575091575092,0.7079391446052851,"[0.6666666666666666, 1.0, 0.8076923076923077, 0.5714285714285714, 1.0]","[3, 6, 26, 7, 3]",0.6666666666666666,1.0,0.8076923076923077,0.5714285714285714,1.0,,
aptos2019,B1,w1,11,full,733,0,34,10,8,0.6170272611290969,0.6594792217911875,"[0.96398891966759, 0.6621621621621622, 0.625, 0.41025641025641024, 0.423728813559322]","[361, 74, 200, 39, 59]",0.96398891966759,0.6621621621621622,0.625,0.41025641025641024,0.423728813559322,,
aptos2019,B1,w1,11,leakfree,699,34,34,10,8,0.6008873858873859,0.6506944446026522,"[0.9638888888888889, 0.6363636363636364, 0.6098901098901099, 0.40540540540540543, 0.3888888888888889]","[360, 66, 182, 37, 54]",0.9638888888888889,0.6363636363636364,0.6098901098901099,0.40540540540540543,0.3888888888888889,,
aptos2019,B1,w1,11,conflict_excluded,697,36,34,10,8,0.6004424164921403,0.6511456081678852,"[0.9638888888888889, 0.6307692307692307, 0.6132596685082873, 0.40540540540540543, 0.3888888888888889]","[360, 65, 181, 37, 54]",0.9638888888888889,0.6307692307692307,0.6132596685082873,0.40540540540540543,0.3888888888888889,,
aptos2019,B1,w1,11,leaked_only,34,699,34,10,8,0.7905555555555555,0.6975761364357738,"[1.0, 0.875, 0.7777777777777778, 0.5, 0.8]","[1, 8, 18, 2, 5]",1.0,0.875,0.7777777777777778,0.5,0.8,,
aptos2019,B1,w1,12,full,732,0,39,14,10,0.633974861146888,0.6983007824209505,"[0.9833795013850416, 0.7432432432432432, 0.685, 0.3684210526315789, 0.3898305084745763]","[361, 74, 200, 38, 59]",0.9833795013850416,0.7432432432432432,0.685,0.3684210526315789,0.3898305084745763,,
aptos2019,B1,w1,12,leakfree,693,39,39,14,10,0.6259858618285584,0.6951336890326891,"[0.9833333333333333, 0.7121212121212122, 0.6741573033707865, 0.37142857142857144, 0.3888888888888889]","[360, 66, 178, 35, 54]",0.9833333333333333,0.7121212121212122,0.6741573033707865,0.37142857142857144,0.3888888888888889,,
aptos2019,B1,w1,12,conflict_excluded,689,43,39,14,10,0.6289039576775426,0.697192528868098,"[0.9833333333333333, 0.7230769230769231, 0.6704545454545454, 0.37142857142857144, 0.39622641509433965]","[360, 65, 176, 35, 53]",0.9833333333333333,0.7230769230769231,0.6704545454545454,0.37142857142857144,0.39622641509433965,,
aptos2019,B1,w1,12,leaked_only,39,693,39,14,10,0.7012121212121212,0.6025621735613635,"[1.0, 1.0, 0.7727272727272727, 0.3333333333333333, 0.4]","[1, 8, 22, 3, 5]",1.0,1.0,0.7727272727272727,0.3333333333333333,0.4,,
aptos2019,B1,w1,13,full,732,0,44,15,11,0.6739827742198277,0.7271452006004829,"[0.9722991689750693, 0.6891891891891891, 0.745, 0.42105263157894735, 0.5423728813559322]","[361, 74, 200, 38, 59]",0.9722991689750693,0.6891891891891891,0.745,0.42105263157894735,0.5423728813559322,,
aptos2019,B1,w1,13,leakfree,688,44,44,15,11,0.6561248205801653,0.7232015933721635,"[0.9831932773109243, 0.6451612903225806, 0.7374301675977654, 0.40540540540540543, 0.5094339622641509]","[357, 62, 179, 37, 53]",0.9831932773109243,0.6451612903225806,0.7374301675977654,0.40540540540540543,0.5094339622641509,,
aptos2019,B1,w1,13,conflict_excluded,684,48,44,15,11,0.6588780063366435,0.7250811505846226,"[0.9831932773109243, 0.639344262295082, 0.7359550561797753, 0.4166666666666667, 0.5192307692307693]","[357, 61, 178, 36, 52]",0.9831932773109243,0.639344262295082,0.7359550561797753,0.4166666666666667,0.5192307692307693,,
aptos2019,B1,w1,13,leaked_only,44,688,44,15,11,0.7119047619047619,0.6837279516742472,"[0.0, 0.9166666666666666, 0.8095238095238095, 1.0, 0.8333333333333334]","[4, 12, 21, 1, 6]",0.0,0.9166666666666666,0.8095238095238095,1.0,0.8333333333333334,,
aptos2019,B1,w1,14,full,732,0,43,13,11,0.6691026424499651,0.6955467045854117,"[0.9750692520775623, 0.6216216216216216, 0.6432160804020101, 0.46153846153846156, 0.6440677966101694]","[361, 74, 199, 39, 59]",0.9750692520775623,0.6216216216216216,0.6432160804020101,0.46153846153846156,0.6440677966101694,,
aptos2019,B1,w1,14,leakfree,689,43,43,13,11,0.6682622304804899,0.6990770031081478,"[0.975, 0.625, 0.6292134831460674, 0.47058823529411764, 0.6415094339622641]","[360, 64, 178, 34, 53]",0.975,0.625,0.6292134831460674,0.47058823529411764,0.6415094339622641,,
aptos2019,B1,w1,14,conflict_excluded,687,45,43,13,11,0.6675943962982847,0.6997266673010534,"[0.975, 0.625, 0.632768361581921, 0.47058823529411764, 0.6346153846153846]","[360, 64, 177, 34, 52]",0.975,0.625,0.632768361581921,0.47058823529411764,0.6346153846153846,,
aptos2019,B1,w1,14,leaked_only,43,689,43,13,11,0.6857142857142857,0.5171565373768364,"[1.0, 0.6, 0.7619047619047619, 0.4, 0.6666666666666666]","[1, 10, 21, 5, 6]",1.0,0.6,0.7619047619047619,0.4,0.6666666666666666,,
aptos2019,B2,w1,0,full,733,0,39,9,7,0.6544386899693722,0.7490727814247882,"[0.9889196675900277, 0.5675675675675675, 0.84, 0.3333333333333333, 0.5423728813559322]","[361, 74, 200, 39, 59]",0.9889196675900277,0.5675675675675675,0.84,0.3333333333333333,0.5423728813559322,,
aptos2019,B2,w1,0,leakfree,694,39,39,9,7,0.6406494645838735,0.7438805305771239,"[0.9888579387186629, 0.5384615384615384, 0.8241758241758241, 0.2857142857142857, 0.5660377358490566]","[359, 65, 182, 35, 53]",0.9888579387186629,0.5384615384615384,0.8241758241758241,0.2857142857142857,0.5660377358490566,,
aptos2019,B2,w1,0,conflict_excluded,692,41,39,9,7,0.6406610512214312,0.7447158443526073,"[0.9888579387186629, 0.5384615384615384, 0.8241758241758241, 0.29411764705882354, 0.5576923076923077]","[359, 65, 182, 34, 52]",0.9888579387186629,0.5384615384615384,0.8241758241758241,0.29411764705882354,0.5576923076923077,,
aptos2019,B2,w1,0,leaked_only,39,694,39,9,7,0.7722222222222223,0.745761394524522,"[1.0, 0.7777777777777778, 1.0, 0.75, 0.3333333333333333]","[2, 9, 18, 4, 6]",1.0,0.7777777777777778,1.0,0.75,0.3333333333333333,,
aptos2019,B2,w1,1,full,733,0,31,11,7,0.635869157896624,0.7291841206747978,"[0.9778393351800554, 0.6216216216216216, 0.815, 0.2564102564102564, 0.5084745762711864]","[361, 74, 200, 39, 59]",0.9778393351800554,0.6216216216216216,0.815,0.2564102564102564,0.5084745762711864,,
aptos2019,B2,w1,1,leakfree,702,31,31,11,7,0.6348084626299901,0.7298964803869732,"[0.9777158774373259, 0.6, 0.8043478260869565, 0.2647058823529412, 0.5272727272727272]","[359, 70, 184, 34, 55]",0.9777158774373259,0.6,0.8043478260869565,0.2647058823529412,0.5272727272727272,,
aptos2019,B2,w1,1,conflict_excluded,698,35,31,11,7,0.6356831908550055,0.7319130369096623,"[0.9777158774373259, 0.6, 0.8076923076923077, 0.2647058823529412, 0.5283018867924528]","[359, 70, 182, 34, 53]",0.9777158774373259,0.6,0.8076923076923077,0.2647058823529412,0.5283018867924528,,
aptos2019,B2,w1,1,leaked_only,31,702,31,11,7,0.6775,0.6120169929004581,"[1.0, 1.0, 0.9375, 0.2, 0.25]","[2, 4, 16, 5, 4]",1.0,1.0,0.9375,0.2,0.25,,
aptos2019,B2,w1,2,full,732,0,42,17,13,0.6546326956093612,0.7407893085467624,"[0.9833795013850416, 0.6216216216216216, 0.81, 0.3157894736842105, 0.5423728813559322]","[361, 74, 200, 38, 59]",0.9833795013850416,0.6216216216216216,0.81,0.3157894736842105,0.5423728813559322,,
aptos2019,B2,w1,2,leakfree,690,42,42,17,13,0.6640803814435099,0.7524612655800256,"[0.9888268156424581, 0.6153846153846154, 0.8114285714285714, 0.3333333333333333, 0.5714285714285714]","[358, 65, 175, 36, 56]",0.9888268156424581,0.6153846153846154,0.8114285714285714,0.3333333333333333,0.5714285714285714,,
aptos2019,B2,w1,2,conflict_excluded,686,46,42,17,13,0.6676852120158407,0.7552587788047173,"[0.988795518207283, 0.625, 0.8103448275862069, 0.34285714285714286, 0.5714285714285714]","[357, 64, 174, 35, 56]",0.988795518207283,0.625,0.8103448275862069,0.34285714285714286,0.5714285714285714,,
aptos2019,B2,w1,2,leaked_only,42,690,42,17,13,0.36,0.3967384860117297,"[0.3333333333333333, 0.6666666666666666, 0.8, 0.0, 0.0]","[3, 9, 25, 2, 3]",0.3333333333333333,0.6666666666666666,0.8,0.0,0.0,,
aptos2019,B2,w1,3,full,732,0,36,12,6,0.6460145978176871,0.7155656827400175,"[0.9750692520775623, 0.6081081081081081, 0.77, 0.3684210526315789, 0.5084745762711864]","[361, 74, 200, 38, 59]",0.9750692520775623,0.6081081081081081,0.77,0.3684210526315789,0.5084745762711864,,
aptos2019,B2,w1,3,leakfree,696,36,36,12,6,0.6409991356493078,0.71260827921307,"[0.9777158774373259, 0.6029411764705882, 0.7444444444444445, 0.34285714285714286, 0.5370370370370371]","[359, 68, 180, 35, 54]",0.9777158774373259,0.6029411764705882,0.7444444444444445,0.34285714285714286,0.5370370370370371,,
aptos2019,B2,w1,3,conflict_excluded,690,42,36,12,6,0.6459760316172829,0.7156532941032215,"[0.9777158774373259, 0.6119402985074627, 0.7401129943502824, 0.35294117647058826, 0.5471698113207547]","[359, 67, 177, 34, 53]",0.9777158774373259,0.6119402985074627,0.7401129943502824,0.35294117647058826,0.5471698113207547,,
aptos2019,B2,w1,3,leaked_only,36,696,36,12,6,0.6066666666666667,0.6382096751978569,"[0.5, 0.6666666666666666, 1.0, 0.6666666666666666, 0.2]","[2, 6, 20, 3, 5]",0.5,0.6666666666666666,1.0,0.6666666666666666,0.2,,
aptos2019,B2,w1,4,full,732,0,43,13,9,0.6361195979695775,0.7130097109354139,"[0.9833795013850416, 0.527027027027027, 0.7688442211055276, 0.358974358974359, 0.5423728813559322]","[361, 74, 199, 39, 59]",0.9833795013850416,0.527027027027027,0.7688442211055276,0.358974358974359,0.5423728813559322,,
aptos2019,B2,w1,4,leakfree,689,43,43,13,9,0.624628048711266,0.7051594818169261,"[0.9832869080779945, 0.484375, 0.7485714285714286, 0.35135135135135137, 0.5555555555555556]","[359, 64, 175, 37, 54]",0.9832869080779945,0.484375,0.7485714285714286,0.35135135135135137,0.5555555555555556,,
aptos2019,B2,w1,4,conflict_excluded,685,47,43,13,9,0.6276808454452575,0.7071793372789795,"[0.9832869080779945, 0.49206349206349204, 0.7456647398843931, 0.35135135135135137, 0.5660377358490566]","[359, 63, 173, 37, 53]",0.9832869080779945,0.49206349206349204,0.7456647398843931,0.35135135135135137,0.5660377358490566,,
aptos2019,B2,w1,4,leaked_only,43,689,43,13,9,0.7233333333333334,0.7005475297800475,"[1.0, 0.8, 0.9166666666666666, 0.5, 0.4]","[2, 10, 24, 2, 5]",1.0,0.8,0.9166666666666666,0.5,0.4,,
aptos2019,B2,w1,5,full,733,0,35,9,6,0.6313665628450831,0.7260299867040081,"[0.9916897506925207, 0.527027027027027, 0.805, 0.3076923076923077, 0.5254237288135594]","[361, 74, 200, 39, 59]",0.9916897506925207,0.527027027027027,0.805,0.3076923076923077,0.5254237288135594,,
aptos2019,B2,w1,5,leakfree,698,35,35,9,6,0.6203338222190682,0.7209675418475234,"[0.9916666666666667, 0.48484848484848486, 0.7923497267759563, 0.3142857142857143, 0.5185185185185185]","[360, 66, 183, 35, 54]",0.9916666666666667,0.48484848484848486,0.7923497267759563,0.3142857142857143,0.5185185185185185,,
aptos2019,B2,w1,5,conflict_excluded,695,38,35,9,6,0.6239151589151589,0.7235101324069662,"[0.9916666666666667, 0.48484848484848486, 0.7912087912087912, 0.3333333333333333, 0.5185185185185185]","[360, 66, 182, 33, 54]",0.9916666666666667,0.48484848484848486,0.7912087912087912,0.3333333333333333,0.5185185185185185,,
aptos2019,B2,w1,5,leaked_only,35,698,35,9,6,0.7332352941176471,0.6995287471859811,"[1.0, 0.875, 0.9411764705882353, 0.25, 0.6]","[1, 8, 17, 4, 5]",1.0,0.875,0.9411764705882353,0.25,0.6,,
aptos2019,B2,w1,6,full,733,0,36,11,9,0.6769720663033024,0.7542182736193196,"[0.9806094182825484, 0.6216216216216216, 0.83, 0.41025641025641024, 0.5423728813559322]","[361, 74, 200, 39, 59]",0.9806094182825484,0.6216216216216216,0.83,0.41025641025641024,0.5423728813559322,,
aptos2019,B2,w1,6,leakfree,697,36,36,11,9,0.66707315477218,0.7472802741798483,"[0.9805555555555555, 0.6086956521739131, 0.8100558659217877, 0.3888888888888889, 0.5471698113207547]","[360, 69, 179, 36, 53]",0.9805555555555555,0.6086956521739131,0.8100558659217877,0.3888888888888889,0.5471698113207547,,
aptos2019,B2,w1,6,conflict_excluded,695,38,36,11,9,0.6689642336711218,0.7484328107127499,"[0.9805555555555555, 0.6086956521739131, 0.8089887640449438, 0.3888888888888889, 0.5576923076923077]","[360, 69, 178, 36, 52]",0.9805555555555555,0.6086956521739131,0.8089887640449438,0.3888888888888889,0.5576923076923077,,
aptos2019,B2,w1,6,leaked_only,36,697,36,11,9,0.7933333333333332,0.7699422931089166,"[1.0, 0.8, 1.0, 0.6666666666666666, 0.5]","[1, 5, 21, 3, 6]",1.0,0.8,1.0,0.6666666666666666,0.5,,
aptos2019,B2,w1,7,full,732,0,37,13,13,0.6539629522005221,0.7331179038805292,"[0.9806094182825484, 0.6081081081081081, 0.81, 0.4473684210526316, 0.423728813559322]","[361, 74, 200, 38, 59]",0.9806094182825484,0.6081081081081081,0.81,0.4473684210526316,0.423728813559322,,
aptos2019,B2,w1,7,leakfree,695,37,37,13,13,0.6601033703804102,0.743572721731133,"[0.9859943977591037, 0.6176470588235294, 0.7956989247311828, 0.4411764705882353, 0.46]","[357, 68, 186, 34, 50]",0.9859943977591037,0.6176470588235294,0.7956989247311828,0.4411764705882353,0.46,,
aptos2019,B2,w1,7,conflict_excluded,695,37,37,13,13,0.6601033703804102,0.743572721731133,"[0.9859943977591037, 0.6176470588235294, 0.7956989247311828, 0.4411764705882353, 0.46]","[357, 68, 186, 34, 50]",0.9859943977591037,0.6176470588235294,0.7956989247311828,0.4411764705882353,0.46,,
aptos2019,B2,w1,7,leaked_only,37,695,37,13,13,0.5444444444444445,0.5068556992041064,"[0.5, 0.5, 1.0, 0.5, 0.2222222222222222]","[4, 6, 14, 4, 9]",0.5,0.5,1.0,0.5,0.2222222222222222,,
aptos2019,B2,w1,8,full,732,0,47,16,14,0.6690589813250971,0.7410908731094757,"[0.9806094182825484, 0.6756756756756757, 0.78, 0.3157894736842105, 0.5932203389830508]","[361, 74, 200, 38, 59]",0.9806094182825484,0.6756756756756757,0.78,0.3157894736842105,0.5932203389830508,,
aptos2019,B2,w1,8,leakfree,685,47,47,16,14,0.6577678871551286,0.7380156043868115,"[0.9804469273743017, 0.6290322580645161, 0.7861271676300579, 0.3142857142857143, 0.5789473684210527]","[358, 62, 173, 35, 57]",0.9804469273743017,0.6290322580645161,0.7861271676300579,0.3142857142857143,0.5789473684210527,,
aptos2019,B2,w1,8,conflict_excluded,683,49,47,16,14,0.6598193338989303,0.7396764042743837,"[0.9803921568627451, 0.639344262295082, 0.7861271676300579, 0.3142857142857143, 0.5789473684210527]","[357, 61, 173, 35, 57]",0.9803921568627451,0.639344262295082,0.7861271676300579,0.3142857142857143,0.5789473684210527,,
aptos2019,B2,w1,8,leaked_only,47,685,47,16,14,0.7981481481481482,0.6983071919703553,"[1.0, 0.9166666666666666, 0.7407407407407407, 0.3333333333333333, 1.0]","[3, 12, 27, 3, 2]",1.0,0.9166666666666666,0.7407407407407407,0.3333333333333333,1.0,,
aptos2019,B2,w1,9,full,732,0,41,13,11,0.588779246732943,0.6924626027498221,"[0.9722991689750693, 0.5135135135135135, 0.8040201005025126, 0.1794871794871795, 0.4745762711864407]","[361, 74, 199, 39, 59]",0.9722991689750693,0.5135135135135135,0.8040201005025126,0.1794871794871795,0.4745762711864407,,
aptos2019,B2,w1,9,leakfree,691,41,41,13,11,0.5904375811893774,0.695550708837884,"[0.9775910364145658, 0.49206349206349204, 0.7888888888888889, 0.18421052631578946, 0.5094339622641509]","[357, 63, 180, 38, 53]",0.9775910364145658,0.49206349206349204,0.7888888888888889,0.18421052631578946,0.5094339622641509,,
aptos2019,B2,w1,9,conflict_excluded,689,43,41,13,11,0.592161064246264,0.6964699133553681,"[0.9775910364145658, 0.49206349206349204, 0.7877094972067039, 0.18421052631578946, 0.5192307692307693]","[357, 63, 179, 38, 52]",0.9775910364145658,0.49206349206349204,0.7877094972067039,0.18421052631578946,0.5192307692307693,,
aptos2019,B2,w1,9,leaked_only,41,691,41,13,11,0.45007974481658686,0.5161255696557339,"[0.5, 0.6363636363636364, 0.9473684210526315, 0.0, 0.16666666666666666]","[4, 11, 19, 1, 6]",0.5,0.6363636363636364,0.9473684210526315,0.0,0.16666666666666666,,
aptos2019,B2,w1,10,full,733,0,45,10,10,0.6370491685276887,0.7323235992168379,"[0.9916897506925207, 0.581081081081081, 0.805, 0.28205128205128205, 0.5254237288135594]","[361, 74, 200, 39, 59]",0.9916897506925207,0.581081081081081,0.805,0.28205128205128205,0.5254237288135594,,
aptos2019,B2,w1,10,leakfree,688,45,45,10,10,0.6140280500564702,0.720856016999507,"[0.994413407821229, 0.5441176470588235, 0.7816091954022989, 0.25, 0.5]","[358, 68, 174, 32, 56]",0.994413407821229,0.5441176470588235,0.7816091954022989,0.25,0.5,,
aptos2019,B2,w1,10,conflict_excluded,688,45,45,10,10,0.6140280500564702,0.720856016999507,"[0.994413407821229, 0.5441176470588235, 0.7816091954022989, 0.25, 0.5]","[358, 68, 174, 32, 56]",0.994413407821229,0.5441176470588235,0.7816091954022989,0.25,0.5,,
aptos2019,B2,w1,10,leaked_only,45,688,45,10,10,0.8113553113553114,0.7963004260568297,"[0.6666666666666666, 1.0, 0.9615384615384616, 0.42857142857142855, 1.0]","[3, 6, 26, 7, 3]",0.6666666666666666,1.0,0.9615384615384616,0.42857142857142855,1.0,,
aptos2019,B2,w1,11,full,733,0,34,10,8,0.6440437786488306,0.7189391473055783,"[0.9750692520775623, 0.6891891891891891, 0.765, 0.3333333333333333, 0.4576271186440678]","[361, 74, 200, 39, 59]",0.9750692520775623,0.6891891891891891,0.765,0.3333333333333333,0.4576271186440678,,
aptos2019,B2,w1,11,leakfree,699,34,34,10,8,0.638041943041943,0.714651388337298,"[0.975, 0.6666666666666666, 0.7527472527472527, 0.35135135135135137, 0.4444444444444444]","[360, 66, 182, 37, 54]",0.975,0.6666666666666666,0.7527472527472527,0.35135135135135137,0.4444444444444444,,
