dataset,arm,source,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
aptos2019,B3,w11_preds_panderm,panderm,B0,offset,13,0.5789473684210527,0.671303277783629,0.6685517122362044,0.002751565547424617,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,panderm,B0,union,13,0.5789473684210527,0.671303277783629,0.6685517122362044,0.002751565547424617,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,tau,13,0.5789473684210527,0.671303277783629,0.6323141385904426,0.03898913919318636,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,offset,13,0.5789473684210527,0.671303277783629,0.6197039196104879,0.0515993581731411,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,union,13,0.5789473684210527,0.671303277783629,0.6323141385904426,0.03898913919318636,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,panderm,B0,tau,14,0.48717948717948717,0.6643687307845462,0.6786558748219486,-0.014287144037402388,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,panderm,B0,offset,14,0.48717948717948717,0.6643687307845462,0.6797772843547517,-0.015408553570205541,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,panderm,B0,union,14,0.48717948717948717,0.6643687307845462,0.6797772843547517,-0.015408553570205541,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,tau,14,0.48717948717948717,0.6643687307845462,0.6798259808160714,-0.015457250031525205,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,offset,14,0.48717948717948717,0.6643687307845462,0.6550646465319129,0.009304084252633293,탐색적/exploratory
aptos2019,B3,w11_preds_panderm,dinov2,B0d,union,14,0.48717948717948717,0.6643687307845462,0.6798259808160714,-0.015457250031525205,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,0,0.6666666666666666,0.6533423935226836,0.6885048303277328,-0.03516243680504916,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,0,0.6666666666666666,0.6533423935226836,0.6575658071330169,-0.004223413610333293,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,0,0.6666666666666666,0.6533423935226836,0.6885048303277328,-0.03516243680504916,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,0,0.6666666666666666,0.6533423935226836,0.6799240112815399,-0.026581617758856257,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,0,0.6666666666666666,0.6533423935226836,0.6660683427398767,-0.012725949217193055,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,0,0.6666666666666666,0.6533423935226836,0.6799240112815399,-0.026581617758856257,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,1,0.4358974358974359,0.6436925997098306,0.6612491072479334,-0.017556507538102784,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,1,0.4358974358974359,0.6436925997098306,0.666965204525982,-0.023272604816151343,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,1,0.4358974358974359,0.6436925997098306,0.666965204525982,-0.023272604816151343,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,1,0.4358974358974359,0.6436925997098306,0.6646625466654575,-0.020969946955626928,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,1,0.4358974358974359,0.6436925997098306,0.6381963246983672,0.005496275011463436,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,1,0.4358974358974359,0.6436925997098306,0.6646625466654575,-0.020969946955626928,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,2,0.6578947368421053,0.6765525103957425,0.6841811619121821,-0.007628651516439655,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,2,0.6578947368421053,0.6765525103957425,0.7073331573744739,-0.030780646978731396,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,2,0.6578947368421053,0.6765525103957425,0.7073331573744739,-0.030780646978731396,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,2,0.6578947368421053,0.6765525103957425,0.689277817890194,-0.012725307494451554,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,2,0.6578947368421053,0.6765525103957425,0.689750407010607,-0.01319789661486448,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,2,0.6578947368421053,0.6765525103957425,0.689750407010607,-0.01319789661486448,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,3,0.5789473684210527,0.6342479484508219,0.7247577084573188,-0.09050976000649691,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,3,0.5789473684210527,0.6342479484508219,0.6733966624495757,-0.03914871399875386,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,3,0.5789473684210527,0.6342479484508219,0.7247577084573188,-0.09050976000649691,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,3,0.5789473684210527,0.6342479484508219,0.6387979171715967,-0.004549968720774844,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,3,0.5789473684210527,0.6342479484508219,0.6334683724524562,0.0007795759983656447,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,3,0.5789473684210527,0.6342479484508219,0.6387979171715967,-0.004549968720774844,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,4,0.5128205128205128,0.606021777685439,0.615664658819727,-0.009642881134288017,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,4,0.5128205128205128,0.606021777685439,0.62560707698635,-0.01958529930091102,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,4,0.5128205128205128,0.606021777685439,0.62560707698635,-0.01958529930091102,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,4,0.5128205128205128,0.606021777685439,0.6365864518496546,-0.0305646741642156,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,4,0.5128205128205128,0.606021777685439,0.6447582845488143,-0.038736506863375375,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,4,0.5128205128205128,0.606021777685439,0.6447582845488143,-0.038736506863375375,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,5,0.5641025641025641,0.6494043202064705,0.6653011681969849,-0.015896847990514384,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,5,0.5641025641025641,0.6494043202064705,0.6534593500708342,-0.0040550298643636795,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,5,0.5641025641025641,0.6494043202064705,0.6653011681969849,-0.015896847990514384,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,5,0.5641025641025641,0.6494043202064705,0.5961520231185473,0.05325229708792323,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,5,0.5641025641025641,0.6494043202064705,0.6291185720639216,0.02028574814254891,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,5,0.5641025641025641,0.6494043202064705,0.6291185720639216,0.02028574814254891,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,6,0.5641025641025641,0.6297206235984583,0.7050952272883819,-0.07537460368992366,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,6,0.5641025641025641,0.6297206235984583,0.6932540427182429,-0.0635334191197846,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,6,0.5641025641025641,0.6297206235984583,0.7050952272883819,-0.07537460368992366,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,6,0.5641025641025641,0.6297206235984583,0.6607796087303577,-0.03105898513189942,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,6,0.5641025641025641,0.6297206235984583,0.6882535853488481,-0.0585329617503898,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,6,0.5641025641025641,0.6297206235984583,0.6882535853488481,-0.0585329617503898,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,7,0.5263157894736842,0.6313526075960931,0.6942776110539385,-0.06292500345784535,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,7,0.5263157894736842,0.6313526075960931,0.6831057288567031,-0.051753121260609936,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,7,0.5263157894736842,0.6313526075960931,0.6942776110539385,-0.06292500345784535,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,7,0.5263157894736842,0.6313526075960931,0.6276817310291183,0.0036708765669748455,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,7,0.5263157894736842,0.6313526075960931,0.6300806331473499,0.0012719744487432738,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,7,0.5263157894736842,0.6313526075960931,0.6300806331473499,0.0012719744487432738,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,8,0.631578947368421,0.6387706833083142,0.6862618762713134,-0.047491192962999196,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,8,0.631578947368421,0.6387706833083142,0.6645362122063844,-0.025765528898070156,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,8,0.631578947368421,0.6387706833083142,0.6862618762713134,-0.047491192962999196,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,8,0.631578947368421,0.6387706833083142,0.6565736153074057,-0.017802931999091443,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,8,0.631578947368421,0.6387706833083142,0.6230245830599838,0.015746100248330452,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,8,0.631578947368421,0.6387706833083142,0.6565736153074057,-0.017802931999091443,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,9,0.5897435897435898,0.6473152060512781,0.6352896165535823,0.012025589497695832,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,9,0.5897435897435898,0.6473152060512781,0.6462859867786751,0.0010292192726030214,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,9,0.5897435897435898,0.6473152060512781,0.6462859867786751,0.0010292192726030214,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,9,0.5897435897435898,0.6473152060512781,0.6163071208815447,0.031008085169733413,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,9,0.5897435897435898,0.6473152060512781,0.6468753163419273,0.00043988970935082694,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,9,0.5897435897435898,0.6473152060512781,0.6468753163419273,0.00043988970935082694,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,10,0.46153846153846156,0.6244032138586343,0.6878593824514291,-0.06345616859279479,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,10,0.46153846153846156,0.6244032138586343,0.6786589739002059,-0.05425576004157162,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,10,0.46153846153846156,0.6244032138586343,0.6878593824514291,-0.06345616859279479,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,10,0.46153846153846156,0.6244032138586343,0.657975887259046,-0.0335726734004117,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,10,0.46153846153846156,0.6244032138586343,0.6377185425465627,-0.013315328687928396,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,10,0.46153846153846156,0.6244032138586343,0.657975887259046,-0.0335726734004117,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,11,0.6410256410256411,0.6291198558347719,0.5954200754872617,0.0336997803475102,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,11,0.6410256410256411,0.6291198558347719,0.6382879578773752,-0.009168102042603321,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,11,0.6410256410256411,0.6291198558347719,0.6382879578773752,-0.009168102042603321,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,11,0.6410256410256411,0.6291198558347719,0.6396757620933403,-0.010555906258568393,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,11,0.6410256410256411,0.6291198558347719,0.639446546363256,-0.010326690528484117,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,11,0.6410256410256411,0.6291198558347719,0.6396757620933403,-0.010555906258568393,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,12,0.4473684210526316,0.6079233474988675,0.6645943890272732,-0.05667104152840574,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,12,0.4473684210526316,0.6079233474988675,0.6508846665812251,-0.042961319082357674,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,12,0.4473684210526316,0.6079233474988675,0.6645943890272732,-0.05667104152840574,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,12,0.4473684210526316,0.6079233474988675,0.6718768347200668,-0.06395348722119931,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,12,0.4473684210526316,0.6079233474988675,0.6555677287221959,-0.04764438122332848,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,12,0.4473684210526316,0.6079233474988675,0.6718768347200668,-0.06395348722119931,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,13,0.42105263157894735,0.626835061410065,0.6857502344355717,-0.05891517302550675,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,13,0.42105263157894735,0.626835061410065,0.6764539954292994,-0.04961893401923445,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,13,0.42105263157894735,0.626835061410065,0.6857502344355717,-0.05891517302550675,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,13,0.42105263157894735,0.626835061410065,0.6452625653025202,-0.018427503892455288,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,13,0.42105263157894735,0.626835061410065,0.6355048428869265,-0.008669781476861593,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,13,0.42105263157894735,0.626835061410065,0.6452625653025202,-0.018427503892455288,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,tau,14,0.5384615384615384,0.6359587670410766,0.6786558748219486,-0.04269710778087199,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,offset,14,0.5384615384615384,0.6359587670410766,0.6797772843547517,-0.04381851731367514,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,panderm,B0,union,14,0.5384615384615384,0.6359587670410766,0.6797772843547517,-0.04381851731367514,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,tau,14,0.5384615384615384,0.6359587670410766,0.6798259808160714,-0.04386721377499481,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,offset,14,0.5384615384615384,0.6359587670410766,0.6533014523234415,-0.017342685282364934,탐색적/exploratory
aptos2019,B3d,w11_preds_dinov2,dinov2,B0d,union,14,0.5384615384615384,0.6359587670410766,0.6798259808160714,-0.04386721377499481,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,tau,0,0.48717948717948717,0.6656601257019117,0.689295628583905,-0.023635502881993342,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,offset,0,0.48717948717948717,0.6656601257019117,0.6726635554680535,-0.007003429766141767,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,union,0,0.48717948717948717,0.6656601257019117,0.689295628583905,-0.023635502881993342,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,tau,0,0.48717948717948717,0.6656601257019117,0.6799240112815399,-0.01426388557962821,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,offset,0,0.48717948717948717,0.6656601257019117,0.6719047747614347,-0.006244649059523044,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,union,0,0.48717948717948717,0.6656601257019117,0.6799240112815399,-0.01426388557962821,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,tau,1,0.358974358974359,0.6550806332124235,0.6612491072479334,-0.006168474035509908,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,offset,1,0.358974358974359,0.6550806332124235,0.666965204525982,-0.011884571313558467,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,union,1,0.358974358974359,0.6550806332124235,0.666965204525982,-0.011884571313558467,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,tau,1,0.358974358974359,0.6550806332124235,0.6646625466654575,-0.009581913453034052,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,offset,1,0.358974358974359,0.6550806332124235,0.6381963246983672,0.016884308514056312,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,union,1,0.358974358974359,0.6550806332124235,0.6646625466654575,-0.009581913453034052,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,tau,2,0.39473684210526316,0.6523972410835175,0.6930009593141666,-0.04060371823064912,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,offset,2,0.39473684210526316,0.6523972410835175,0.7073331573744739,-0.0549359162909564,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,union,2,0.39473684210526316,0.6523972410835175,0.7073331573744739,-0.0549359162909564,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,tau,2,0.39473684210526316,0.6523972410835175,0.689277817890194,-0.03688057680667656,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,offset,2,0.39473684210526316,0.6523972410835175,0.689750407010607,-0.03735316592708948,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,union,2,0.39473684210526316,0.6523972410835175,0.689750407010607,-0.03735316592708948,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,tau,3,0.631578947368421,0.6953603315978545,0.7247577084573188,-0.029397376859464308,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,offset,3,0.631578947368421,0.6953603315978545,0.6733966624495757,0.02196366914827874,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,panderm,B0,union,3,0.631578947368421,0.6953603315978545,0.7247577084573188,-0.029397376859464308,탐색적/exploratory
aptos2019,B4,w11_preds_panderm,dinov2,B0d,tau,3,0.631578947368421,0.6953603315978545,,,탐색적/exploratory
