epoch,train_loss,train_acc,bacc,per_class_recall,arm,dataset,fold,n_train,n_test
75,4.804159289051313e-06,1.0,0.6637046433099065,"[0.9375, 0.9333333333333333, 0.5, 0.5555555555555556, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
100,1.623122898308793e-06,1.0,0.6716411512464145,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
125,1.0676427564249025e-06,1.0,0.6716411512464145,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
150,8.422582595812855e-07,1.0,0.6716411512464145,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
175,7.010652325334377e-07,1.0,0.6716411512464145,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
200,6.012455173731723e-07,1.0,0.6716411512464145,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
25,0.35260844230651855,0.9903147699757869,0.718895724158882,"[1.0, 0.8666666666666667, 0.75, 0.5555555555555556, 0.6363636363636364, 0.47368421052631576, 0.75]",A3n,oral_diseases,1,413,103
50,0.04829408600926399,0.9975786924939467,0.7081605528973951,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 0.6363636363636364, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
75,0.0008593557868152857,1.0,0.755058099794942,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.9090909090909091, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
100,4.553090548142791e-06,1.0,0.742071086807929,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
125,2.3141076326282928e-06,1.0,0.742071086807929,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
150,1.7496328155175433e-06,1.0,0.742071086807929,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
175,1.0962241958623054e-06,1.0,0.742071086807929,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
200,8.373284572371631e-07,1.0,0.742071086807929,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,413,103
25,0.5296291708946228,0.9854721549636803,0.723850345560872,"[0.9375, 1.0, 0.8333333333333334, 0.7777777777777778, 0.2727272727272727, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
50,0.013014963828027248,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
75,0.0002626932691782713,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
100,5.6762561143841594e-05,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
125,3.974400897277519e-05,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
150,3.4004759072558954e-05,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
175,3.0087765480857342e-05,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
200,2.6881014491664246e-05,1.0,0.7121259588364852,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,413,103
25,0.8753357529640198,0.9854721549636803,0.7263958263958264,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.6111111111111112, 0.5454545454545454, 0.6666666666666666, 0.9230769230769231]",A3n,oral_diseases,3,413,103
50,0.015193880535662174,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
75,0.0039055796805769205,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
100,4.848352546105161e-05,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
125,5.76934871787671e-06,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
150,4.3715826905099675e-06,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
175,3.9259507502720226e-06,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
200,3.680050213006325e-06,1.0,0.7364968364968367,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,413,103
25,0.5274015069007874,0.9854721549636803,0.7276878092667566,"[0.75, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.5, 0.8421052631578947, 0.8461538461538461]",A3n,oral_diseases,4,413,103
50,0.043760545551776886,1.0,0.7309290855343488,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
75,0.007779891602694988,1.0,0.7309290855343488,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
100,3.9979597204364836e-05,1.0,0.7309290855343488,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
125,7.905920028861146e-06,1.0,0.7229925775978409,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
150,4.661256753024645e-06,1.0,0.7229925775978409,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
175,4.3945974539383315e-06,1.0,0.7229925775978409,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
200,4.19579237131984e-06,1.0,0.7229925775978409,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,413,103
25,0.4564199447631836,0.9951456310679612,0.7129624030939821,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.5454545454545454, 0.7368421052631579, 0.6153846153846154]",A3n,oral_diseases,5,412,104
50,8.076488302322105e-05,1.0,0.729586130244025,"[0.9375, 0.9333333333333333, 0.5, 0.5555555555555556, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
75,4.306211394577986e-06,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
100,1.7206272104886011e-06,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
125,1.184820234811923e-06,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
150,9.296368261857424e-07,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
175,7.710846716690867e-07,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
200,6.588238079530129e-07,1.0,0.7216496223075171,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,412,104
25,0.5978326797485352,0.9903147699757869,0.751706918812182,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7777777777777778, 0.6363636363636364, 0.7894736842105263, 0.5833333333333334]",A3n,oral_diseases,6,413,103
50,0.02989758737385273,1.0,0.7377515759094706,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.6842105263157895, 0.5833333333333334]",A3n,oral_diseases,6,413,103
75,6.314740403468022e-06,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
100,3.884297711920226e-06,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
125,1.1874370784425992e-06,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
150,9.21326034131198e-07,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
175,7.833612585272931e-07,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
200,6.834947043898865e-07,1.0,0.7452703729019517,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,413,103
25,0.4965377449989319,0.9903147699757869,0.6746563378142325,"[0.75, 0.8666666666666667, 0.4166666666666667, 0.6111111111111112, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",A3n,oral_diseases,7,413,103
50,0.03540118411183357,1.0,0.6706007442849548,"[0.75, 0.8, 0.5, 0.6111111111111112, 0.8181818181818182, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
75,0.000468223326606676,1.0,0.6915242652084757,"[0.75, 0.8, 0.5, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
100,5.6766701163724065e-05,1.0,0.6915242652084757,"[0.75, 0.8, 0.5, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
125,2.8819345970987342e-05,1.0,0.7034290271132376,"[0.75, 0.8, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
150,2.5131539587164298e-05,1.0,0.7034290271132376,"[0.75, 0.8, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
175,2.267188210680615e-05,1.0,0.7034290271132376,"[0.75, 0.8, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
200,2.059663165709935e-05,1.0,0.7034290271132376,"[0.75, 0.8, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,413,103
25,0.26513582468032837,0.9927360774818402,0.7651126651126651,"[0.8666666666666667, 1.0, 0.6923076923076923, 0.5555555555555556, 0.8181818181818182, 0.5, 0.9230769230769231]",A3n,oral_diseases,8,413,103
50,0.019148610532283783,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
75,0.004340665880590677,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
100,0.00039781679515726864,1.0,0.8144855144855144,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.9090909090909091, 0.5, 1.0]",A3n,oral_diseases,8,413,103
125,1.6661973859299906e-05,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
150,7.532033123425208e-06,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
175,7.055036803649273e-06,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
200,6.659036898781778e-06,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,413,103
25,0.5070912837982178,0.9830508474576272,0.6664939592571173,"[0.9375, 1.0, 0.5833333333333334, 0.5555555555555556, 0.5, 0.47368421052631576, 0.6153846153846154]",A3n,oral_diseases,9,413,103
50,0.06154927611351013,0.9975786924939467,0.7323252040357302,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8, 0.5789473684210527, 0.6153846153846154]",A3n,oral_diseases,9,413,103
75,0.024565765634179115,1.0,0.7248064070432491,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8, 0.5263157894736842, 0.6153846153846154]",A3n,oral_diseases,9,413,103
100,0.015447136014699936,1.0,0.7466109183214448,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.6153846153846154]",A3n,oral_diseases,9,413,103
125,0.0019700941629707813,1.0,0.7390921213289635,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5263157894736842, 0.6153846153846154]",A3n,oral_diseases,9,413,103
150,4.506832920014858e-05,1.0,0.7575999293104558,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.6923076923076923]",A3n,oral_diseases,9,413,103
175,2.8028121050738264e-06,1.0,0.7575999293104558,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.6923076923076923]",A3n,oral_diseases,9,413,103
200,1.8532978174334858e-06,1.0,0.7575999293104558,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.6923076923076923]",A3n,oral_diseases,9,413,103
25,0.7258472442626953,0.9878640776699029,0.7367887959993223,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.5454545454545454, 0.5789473684210527, 0.7692307692307693]",A3n,oral_diseases,10,412,104
50,0.04534507542848587,0.9975728155339806,0.7509383890962839,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.7272727272727273, 0.6842105263157895, 0.6923076923076923]",A3n,oral_diseases,10,412,104
75,4.1070270526688546e-05,1.0,0.7529363910942859,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
100,3.821824066108093e-06,1.0,0.7410316291895239,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
125,2.2344893295667134e-06,1.0,0.7410316291895239,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
150,1.6570141951888218e-06,1.0,0.7410316291895239,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
175,1.344833435723558e-06,1.0,0.7410316291895239,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
200,1.1362275245119235e-06,1.0,0.7410316291895239,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,412,104
25,0.41154745221138,0.9903147699757869,0.6340833143464722,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.4166666666666667]",A3n,oral_diseases,11,413,103
50,0.003485102439299226,1.0,0.6673293081187818,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
75,1.0035352715931367e-05,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
100,3.753419605345698e-06,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
125,2.171641654058476e-06,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
150,1.6492447230120888e-06,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
175,1.3505192555385293e-06,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
200,1.1458826065791072e-06,1.0,0.6752658160552897,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,413,103
25,0.5074742436408997,0.9878934624697336,0.717907458039037,"[0.9375, 1.0, 0.8333333333333334, 0.3888888888888889, 0.5454545454545454, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,12,413,103
50,0.04509342461824417,1.0,0.7602623984202932,"[0.875, 1.0, 0.8333333333333334, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.6666666666666666]",A3n,oral_diseases,12,413,103
75,0.0022585755214095116,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
100,7.525808177888393e-05,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
125,1.4044073395780288e-05,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
150,1.0786238817672711e-05,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
175,9.916455383063294e-06,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
200,9.386253623233642e-06,1.0,0.780103668261563,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,413,103
25,0.7211030125617981,0.9782082324455206,0.7346986346986346,"[0.9333333333333333, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.5454545454545454, 0.7222222222222222, 0.5384615384615384]",A3n,oral_diseases,13,413,103
50,0.01154075562953949,1.0,0.7112998112998113,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.6111111111111112, 0.46153846153846156]",A3n,oral_diseases,13,413,103
75,0.00019780623551923782,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
100,5.023370249546133e-05,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
125,3.8805177609901875e-05,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
150,3.381187707418576e-05,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
175,3.0135699489619583e-05,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
200,2.7096895792055875e-05,1.0,0.7033633033633034,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,413,103
25,0.3161924183368683,0.9927360774818402,0.7813427800269904,"[0.875, 1.0, 0.75, 0.6666666666666666, 0.7, 0.631578947368421, 0.8461538461538461]",A3n,oral_diseases,14,413,103
50,0.0038410283159464598,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
75,1.4319472029455937e-05,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
100,8.571650141675491e-06,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
125,6.277041393332183e-06,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
150,5.723680260416586e-06,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
175,5.406575382949086e-06,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
200,5.182372660783585e-06,1.0,0.7431575734207314,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,413,103
