bacc,mcc,macro_mae,per_class_recall,train_acc,train_bacc,train_loss,weight_norm,dataset,fold,setting,wd,epochs,n_train,n_test,ref_cell,exploratory
0.683404815351057,0.7010653626138965,0.27049180327868855,"[0.9722991689750693, 0.7837837837837838, 0.615, 0.6052631578947368, 0.4406779661016949]",0.8880546075085324,0.8720855167077147,0.3657076954841614,4.052797794342041,aptos2019,7,reweight,0.1,50,2930,732,False,탐색적/exploratory
0.6866147351163548,0.7171759987619591,0.2650273224043716,"[0.9806094182825484, 0.6756756756756757, 0.68, 0.6052631578947368, 0.4915254237288136]",0.9593856655290103,0.9659909305380403,0.16486771404743195,8.608133316040039,aptos2019,7,reweight,0.1,200,2930,732,False,탐색적/exploratory
0.6464645567676696,0.7001976982310328,0.2773224043715847,"[0.9778393351800554, 0.5405405405405406, 0.73, 0.5263157894736842, 0.4576271186440678]",0.9921501706484641,0.990612469558247,0.037553418427705765,22.35099983215332,aptos2019,7,reweight,0.1,2000,2930,732,False,탐색적/exploratory
0.6472365013964618,0.7238052366039837,0.2459016393442623,"[0.9806094182825484, 0.6756756756756757, 0.765, 0.2894736842105263, 0.5254237288135594]",0.9017064846416383,0.7936433709307893,0.283460795879364,4.067821502685547,aptos2019,8,baseline,0.0,50,2930,732,False,탐색적/exploratory
0.6385841893351165,0.7007058962560602,0.2677595628415301,"[0.9778393351800554, 0.6351351351351351, 0.72, 0.3684210526315789, 0.4915254237288136]",0.9665529010238908,0.9249257707276579,0.12846975028514862,8.131628036499023,aptos2019,8,baseline,0.0,200,2930,732,False,탐색적/exploratory
0.6050071263338083,0.6680938077712658,0.3005464480874317,"[0.9695290858725761, 0.6216216216216216, 0.685, 0.34210526315789475, 0.4067796610169492]",0.9945392491467577,0.9899367530168384,0.014265636913478374,31.209259033203125,aptos2019,8,baseline,0.0,2000,2930,732,False,탐색적/exploratory
0.6472365013964618,0.7238052366039837,0.2459016393442623,"[0.9806094182825484, 0.6756756756756757, 0.765, 0.2894736842105263, 0.5254237288135594]",0.9017064846416383,0.7936433709307893,0.28345999121665955,4.067685604095459,aptos2019,8,baseline,0.0001,50,2930,732,False,탐색적/exploratory
0.6385841893351165,0.7007058962560602,0.2677595628415301,"[0.9778393351800554, 0.6351351351351351, 0.72, 0.3684210526315789, 0.4915254237288136]",0.9665529010238908,0.9249257707276579,0.12847791612148285,8.13095760345459,aptos2019,8,baseline,0.0001,200,2930,732,True,탐색적/exploratory
0.6050071263338083,0.6680938077712658,0.3005464480874317,"[0.9695290858725761, 0.6216216216216216, 0.685, 0.34210526315789475, 0.4067796610169492]",0.9945392491467577,0.9899367530168384,0.014277895912528038,31.18896484375,aptos2019,8,baseline,0.0001,2000,2930,732,False,탐색적/exploratory
0.6472365013964618,0.7238052366039837,0.2459016393442623,"[0.9806094182825484, 0.6756756756756757, 0.765, 0.2894736842105263, 0.5254237288135594]",0.9017064846416383,0.7930462261947846,0.28337720036506653,4.0543694496154785,aptos2019,8,baseline,0.01,50,2930,732,False,탐색적/exploratory
0.6385841893351165,0.7007058962560602,0.2677595628415301,"[0.9778393351800554, 0.6351351351351351, 0.72, 0.3684210526315789, 0.4915254237288136]",0.9665529010238908,0.9249257707276579,0.1292746514081955,8.066108703613281,aptos2019,8,baseline,0.01,200,2930,732,False,탐색적/exploratory
0.608709829036511,0.6720471050627208,0.29508196721311475,"[0.9695290858725761, 0.6351351351351351, 0.69, 0.34210526315789475, 0.4067796610169492]",0.9945392491467577,0.9903621158014001,0.01550462655723095,29.398000717163086,aptos2019,8,baseline,0.01,2000,2930,732,False,탐색적/exploratory
0.6491098287827242,0.7239179951980242,0.2459016393442623,"[0.9806094182825484, 0.6756756756756757, 0.765, 0.3157894736842105, 0.5084745762711864]",0.9027303754266212,0.7946478904372498,0.28275126218795776,3.936173915863037,aptos2019,8,baseline,0.1,50,2930,732,False,탐색적/exploratory
0.6280578735456429,0.6962891669743528,0.27049180327868855,"[0.9778393351800554, 0.6351351351351351, 0.72, 0.3157894736842105, 0.4915254237288136]",0.9634812286689419,0.9178090034543029,0.1364302635192871,7.5255045890808105,aptos2019,8,baseline,0.1,200,2930,732,False,탐색적/exploratory
0.599737529867536,0.6709907064612942,0.29508196721311475,"[0.9722991689750693, 0.6351351351351351, 0.695, 0.2894736842105263, 0.4067796610169492]",0.99419795221843,0.9895146581742814,0.02642754837870598,21.605093002319336,aptos2019,8,baseline,0.1,2000,2930,732,False,탐색적/exploratory
0.6758712945538617,0.68660308027367,0.28825136612021857,"[0.96398891966759, 0.7297297297297297, 0.6, 0.5263157894736842, 0.559322033898305]",0.8863481228668942,0.868041165203428,0.38572514057159424,4.003487586975098,aptos2019,8,reweight,0.0,50,2930,732,False,탐색적/exploratory
0.6370742745186616,0.6752887600165209,0.29508196721311475,"[0.96398891966759, 0.7027027027027027, 0.64, 0.42105263157894735, 0.4576271186440678]",0.9604095563139932,0.9656250086306178,0.16808131337165833,8.755020141601562,aptos2019,8,reweight,0.0,200,2930,732,False,탐색적/exploratory
0.6155301428946671,0.6716704340602426,0.29508196721311475,"[0.961218836565097, 0.6486486486486487, 0.685, 0.34210526315789475, 0.4406779661016949]",0.9935153583617747,0.9936762383328004,0.021017858758568764,31.343551635742188,aptos2019,8,reweight,0.0,2000,2930,732,False,탐색적/exploratory
0.6758712945538617,0.68660308027367,0.28825136612021857,"[0.96398891966759, 0.7297297297297297, 0.6, 0.5263157894736842, 0.559322033898305]",0.8863481228668942,0.868041165203428,0.3857268989086151,4.0033674240112305,aptos2019,8,reweight,0.0001,50,2930,732,False,탐색적/exploratory
0.6370742745186616,0.6752887600165209,0.29508196721311475,"[0.96398891966759, 0.7027027027027027, 0.64, 0.42105263157894735, 0.4576271186440678]",0.9604095563139932,0.9656250086306178,0.16809332370758057,8.75433349609375,aptos2019,8,reweight,0.0001,200,2930,732,True,탐색적/exploratory
0.6155301428946671,0.6716704340602426,0.29508196721311475,"[0.961218836565097, 0.6486486486486487, 0.685, 0.34210526315789475, 0.4406779661016949]",0.9935153583617747,0.9936762383328004,0.02103455364704132,31.323043823242188,aptos2019,8,reweight,0.0001,2000,2930,732,False,탐색적/exploratory
0.6758712945538617,0.68660308027367,0.28825136612021857,"[0.96398891966759, 0.7297297297297297, 0.6, 0.5263157894736842, 0.559322033898305]",0.8863481228668942,0.868041165203428,0.38590267300605774,3.99163556098938,aptos2019,8,reweight,0.01,50,2930,732,False,탐색적/exploratory
0.6397769772213644,0.6776397105663508,0.2937158469945355,"[0.96398891966759, 0.7162162162162162, 0.64, 0.42105263157894735, 0.4576271186440678]",0.9600682593856655,0.965374695739504,0.1692613661289215,8.687972068786621,aptos2019,8,reweight,0.01,200,2930,732,False,탐색적/exploratory
0.6155301428946671,0.6718418570489986,0.296448087431694,"[0.961218836565097, 0.6486486486486487, 0.685, 0.34210526315789475, 0.4406779661016949]",0.9935153583617747,0.9936762383328004,0.022697951644659042,29.517759323120117,aptos2019,8,reweight,0.01,2000,2930,732,False,탐색적/exploratory
0.6838371551513014,0.6909278670524581,0.2827868852459016,"[0.96398891966759, 0.7432432432432432, 0.6, 0.5526315789473685, 0.559322033898305]",0.8860068259385665,0.8677908523123141,0.38755354285240173,3.887568473815918,aptos2019,8,reweight,0.1,50,2930,732,False,탐색적/exploratory
0.6477428378188038,0.68220314776949,0.28688524590163933,"[0.96398891966759, 0.7297297297297297, 0.64, 0.4473684210526316, 0.4576271186440678]",0.9597269624573379,0.9652361915843792,0.17977634072303772,8.131875038146973,aptos2019,8,reweight,0.1,200,2930,732,False,탐색적/exploratory
0.6192392841689053,0.6702767874194605,0.30327868852459017,"[0.9584487534626038, 0.6486486486486487, 0.68, 0.3684210526315789, 0.4406779661016949]",0.9928327645051195,0.991981323078563,0.03716973215341568,21.780271530151367,aptos2019,8,reweight,0.1,2000,2930,732,False,탐색적/exploratory
0.6170877312949947,0.7128129188132316,0.25956284153005466,"[0.9778393351800554, 0.5675675675675675, 0.8090452261306532, 0.2564102564102564, 0.4745762711864407]",0.9078498293515358,0.8046092668426816,0.26767849922180176,4.142858982086182,aptos2019,9,baseline,0.0,50,2930,732,False,탐색적/exploratory
0.5892626060102722,0.6777541897220332,0.2923497267759563,"[0.9722991689750693, 0.5405405405405406, 0.7537688442211056, 0.20512820512820512, 0.4745762711864407]",0.9648464163822525,0.924554989250233,0.12441422790288925,8.023161888122559,aptos2019,9,baseline,0.0,200,2930,732,False,탐색적/exploratory
0.588811668889838,0.6688155202545698,0.3087431693989071,"[0.9695290858725761, 0.5405405405405406, 0.7286432160804021, 0.23076923076923078, 0.4745762711864407]",0.9935153583617747,0.9833050279197633,0.015056224539875984,30.74846076965332,aptos2019,9,baseline,0.0,2000,2930,732,False,탐색적/exploratory
0.6170877312949947,0.7128129188132316,0.25956284153005466,"[0.9778393351800554, 0.5675675675675675, 0.8090452261306532, 0.2564102564102564, 0.4745762711864407]",0.9078498293515358,0.8046092668426816,0.2676781415939331,4.142719745635986,aptos2019,9,baseline,0.0001,50,2930,732,False,탐색적/exploratory
0.5892626060102722,0.6777541897220332,0.2923497267759563,"[0.9722991689750693, 0.5405405405405406, 0.7537688442211056, 0.20512820512820512, 0.4745762711864407]",0.9648464163822525,0.924554989250233,0.12442202866077423,8.022496223449707,aptos2019,9,baseline,0.0001,200,2930,732,True,탐색적/exploratory
0.588811668889838,0.6688155202545698,0.3087431693989071,"[0.9695290858725761, 0.5405405405405406, 0.7286432160804021, 0.23076923076923078, 0.4745762711864407]",0.9935153583617747,0.9833050279197633,0.015068345703184605,30.72852325439453,aptos2019,9,baseline,0.0001,2000,2930,732,False,탐색적/exploratory
0.616533714674496,0.7109003298544174,0.26229508196721313,"[0.9750692520775623, 0.5675675675675675, 0.8090452261306532, 0.2564102564102564, 0.4745762711864407]",0.9081911262798635,0.8047477709978063,0.2676463723182678,4.129175186157227,aptos2019,9,baseline,0.01,50,2930,732,False,탐색적/exploratory
0.5892626060102722,0.6777541897220332,0.2923497267759563,"[0.9722991689750693, 0.5405405405405406, 0.7537688442211056, 0.20512820512820512, 0.4745762711864407]",0.9645051194539249,0.9243049892502331,0.1251809448003769,7.958264350891113,aptos2019,9,baseline,0.01,200,2930,732,False,탐색적/exploratory
0.588811668889838,0.6688155202545698,0.3087431693989071,"[0.9695290858725761, 0.5405405405405406, 0.7286432160804021, 0.23076923076923078, 0.4745762711864407]",0.9935153583617747,0.9833050279197633,0.016278497874736786,28.96788215637207,aptos2019,9,baseline,0.01,2000,2930,732,False,탐색적/exploratory
0.616533714674496,0.7109003298544174,0.26229508196721313,"[0.9750692520775623, 0.5675675675675675, 0.8090452261306532, 0.2564102564102564, 0.4745762711864407]",0.9085324232081912,0.8039234279567042,0.2674528956413269,4.008942604064941,aptos2019,9,baseline,0.1,50,2930,732,False,탐색적/exploratory
0.5874318172479245,0.6797080072916142,0.29098360655737704,"[0.9750692520775623, 0.5405405405405406, 0.7587939698492462, 0.20512820512820512, 0.4576271186440678]",0.962457337883959,0.9203330469689689,0.13204702734947205,7.42378568649292,aptos2019,9,baseline,0.1,200,2930,732,False,탐색적/exploratory
0.5915088469468661,0.6726813423398657,0.30601092896174864,"[0.9695290858725761, 0.527027027027027, 0.7386934673366834, 0.23076923076923078, 0.4915254237288136]",0.9928327645051195,0.9811588689939434,0.026976630091667175,21.26505470275879,aptos2019,9,baseline,0.1,2000,2930,732,False,탐색적/exploratory
0.6466755633906237,0.6778691027389308,0.2827868852459016,"[0.9584487534626038, 0.6351351351351351, 0.6532663316582915, 0.41025641025641024, 0.576271186440678]",0.8928327645051195,0.8713329032827837,0.36215323209762573,4.186835289001465,aptos2019,9,reweight,0.0,50,2930,732,False,탐색적/exploratory
0.6073471446234601,0.6662908859603406,0.31420765027322406,"[0.9667590027700831, 0.5945945945945946, 0.6683417085427136, 0.23076923076923078, 0.576271186440678]",0.9634812286689419,0.9681109204574273,0.1549813151359558,9.029125213623047,aptos2019,9,reweight,0.0,200,2930,732,False,탐색적/exploratory
0.5904686494242567,0.6696337424127439,0.3128415300546448,"[0.9695290858725761, 0.5675675675675675, 0.7185929648241206, 0.20512820512820512, 0.4915254237288136]",0.9935153583617747,0.9930831611812762,0.02322476916015148,31.4459228515625,aptos2019,9,reweight,0.0,2000,2930,732,False,탐색적/exploratory
0.6466755633906237,0.6778691027389308,0.2827868852459016,"[0.9584487534626038, 0.6351351351351351, 0.6532663316582915, 0.41025641025641024, 0.576271186440678]",0.8928327645051195,0.8713329032827837,0.362155020236969,4.186709880828857,aptos2019,9,reweight,0.0001,50,2930,732,False,탐색적/exploratory
0.6073471446234601,0.6662908859603406,0.31420765027322406,"[0.9667590027700831, 0.5945945945945946, 0.6683417085427136, 0.23076923076923078, 0.576271186440678]",0.9634812286689419,0.9681109204574273,0.15499247610569,9.028417587280273,aptos2019,9,reweight,0.0001,200,2930,732,True,탐색적/exploratory
0.5904686494242567,0.6696337424127439,0.3128415300546448,"[0.9695290858725761, 0.5675675675675675, 0.7185929648241206, 0.20512820512820512, 0.4915254237288136]",0.9935153583617747,0.9930831611812762,0.02324049174785614,31.425325393676758,aptos2019,9,reweight,0.0001,2000,2930,732,False,탐색적/exploratory
0.6466755633906237,0.6778691027389308,0.2827868852459016,"[0.9584487534626038, 0.6351351351351351, 0.6532663316582915, 0.41025641025641024, 0.576271186440678]",0.8924914675767918,0.8710829032827837,0.3623330891132355,4.17454195022583,aptos2019,9,reweight,0.01,50,2930,732,False,탐색적/exploratory
0.6073471446234601,0.6662908859603406,0.31420765027322406,"[0.9667590027700831, 0.5945945945945946, 0.6683417085427136, 0.23076923076923078, 0.576271186440678]",0.9631399317406143,0.9674352447817516,0.15608038008213043,8.960094451904297,aptos2019,9,reweight,0.01,200,2930,732,False,탐색적/exploratory
0.5931713521269593,0.6716862491083562,0.31010928961748635,"[0.9695290858725761, 0.581081081081081, 0.7185929648241206, 0.20512820512820512, 0.4915254237288136]",0.9935153583617747,0.9930831611812762,0.024799630045890808,29.612234115600586,aptos2019,9,reweight,0.01,2000,2930,732,False,탐색적/exploratory
0.6415473582624186,0.6756261896710499,0.28415300546448086,"[0.9584487534626038, 0.6351351351351351, 0.6532663316582915, 0.38461538461538464, 0.576271186440678]",0.8921501706484641,0.8720278185370208,0.3640187978744507,4.066575527191162,aptos2019,9,reweight,0.1,50,2930,732,False,탐색적/exploratory
0.6104652995004087,0.6643842925836625,0.3128415300546448,"[0.9667590027700831, 0.5945945945945946, 0.6582914572864321, 0.2564102564102564, 0.576271186440678]",0.9604095563139932,0.965881228161253,0.16591192781925201,8.388094902038574,aptos2019,9,reweight,0.1,200,2930,732,False,탐색적/exploratory
0.5982588602125085,0.6747836411739877,0.30601092896174864,"[0.9695290858725761, 0.5945945945945946, 0.7135678391959799, 0.20512820512820512, 0.5084745762711864]",0.9928327645051195,0.9909370022554562,0.03814759477972984,21.851612091064453,aptos2019,9,reweight,0.1,2000,2930,732,False,탐색적/exploratory
0.6502494259130721,0.7380174364548492,0.22237380627557982,"[0.9944598337950139, 0.581081081081081, 0.8, 0.3333333333333333, 0.5423728813559322]",0.903038579720041,0.7941420666885209,0.2883080542087555,4.0415802001953125,aptos2019,10,baseline,0.0,50,2929,733,False,탐색적/exploratory
0.6643416500574583,0.7452201549704509,0.21145975443383355,"[0.9916897506925207, 0.581081081081081, 0.805, 0.38461538461538464, 0.559322033898305]",0.9610788665073404,0.9140517548364746,0.13394689559936523,8.13574504852295,aptos2019,10,baseline,0.0,200,2929,733,False,탐색적/exploratory
0.6426746787164648,0.7217138390478749,0.24829467939972716,"[0.9833795013850416, 0.6351351351351351, 0.77, 0.3333333333333333, 0.4915254237288136]",0.9928303175145101,0.9845266392688485,0.016392149031162262,31.979930877685547,aptos2019,10,baseline,0.0,2000,2929,733,False,탐색적/exploratory
0.6502494259130721,0.7380174364548492,0.22237380627557982,"[0.9944598337950139, 0.581081081081081, 0.8, 0.3333333333333333, 0.5423728813559322]",0.903038579720041,0.7941420666885209,0.28830721974372864,4.041445732116699,aptos2019,10,baseline,0.0001,50,2929,733,False,탐색적/exploratory
0.6643416500574583,0.7452201549704509,0.21145975443383355,"[0.9916897506925207, 0.581081081081081, 0.805, 0.38461538461538464, 0.559322033898305]",0.9610788665073404,0.9140517548364746,0.13395506143569946,8.135087966918945,aptos2019,10,baseline,0.0001,200,2929,733,True,탐색적/exploratory
0.6426746787164648,0.7217138390478749,0.24829467939972716,"[0.9833795013850416, 0.6351351351351351, 0.77, 0.3333333333333333, 0.4915254237288136]",0.9928303175145101,0.9845266392688485,0.01640479825437069,31.959253311157227,aptos2019,10,baseline,0.0001,2000,2929,733,False,탐색적/exploratory
0.6502494259130721,0.7380174364548492,0.22237380627557982,"[0.9944598337950139, 0.581081081081081, 0.8, 0.3333333333333333, 0.5423728813559322]",0.902697166268351,0.7938917537974071,0.28823015093803406,4.028280258178711,aptos2019,10,baseline,0.01,50,2929,733,False,탐색적/exploratory
0.6643416500574583,0.7452201549704509,0.21145975443383355,"[0.9916897506925207, 0.581081081081081, 0.805, 0.38461538461538464, 0.559322033898305]",0.9610788665073404,0.9140517548364746,0.1347479671239853,8.07158374786377,aptos2019,10,baseline,0.01,200,2929,733,False,탐색적/exploratory
0.6478028838446699,0.7238707432277496,0.24693042291950887,"[0.9833795013850416, 0.6351351351351351, 0.77, 0.358974358974359, 0.4915254237288136]",0.9924889040628201,0.9832279379701474,0.017671389505267143,30.13227653503418,aptos2019,10,baseline,0.01,2000,2929,733,False,탐색적/exploratory
0.6512494259130721,0.7403058069334494,0.21964529331514324,"[0.9944598337950139, 0.581081081081081, 0.805, 0.3333333333333333, 0.5423728813559322]",0.903038579720041,0.7934331132165269,0.28762346506118774,3.911473512649536,aptos2019,10,baseline,0.1,50,2929,733,False,탐색적/exploratory
0.6643416500574583,0.7452201549704509,0.21145975443383355,"[0.9916897506925207, 0.581081081081081, 0.805, 0.38461538461538464, 0.559322033898305]",0.9593717992488904,0.9105575125013082,0.14186595380306244,7.541024684906006,aptos2019,10,baseline,0.1,200,2929,733,False,탐색적/exploratory
0.6442286953369634,0.7253826159367516,0.24420190995907232,"[0.9861495844875346, 0.6351351351351351, 0.775, 0.3333333333333333, 0.4915254237288136]",0.9924889040628201,0.9836533007547091,0.028980286791920662,22.115520477294922,aptos2019,10,baseline,0.1,2000,2929,733,False,탐색적/exploratory
0.6873010030403336,0.7133217830933609,0.25102319236016374,"[0.9778393351800554, 0.6756756756756757, 0.66, 0.5128205128205128, 0.6101694915254238]",0.8815295322635712,0.8687217948164303,0.3814466595649719,4.082215309143066,aptos2019,10,reweight,0.0,50,2929,733,False,탐색적/exploratory
0.6824855952392458,0.7228629352874615,0.24283765347885403,"[0.9833795013850416, 0.6486486486486487, 0.7, 0.48717948717948717, 0.5932203389830508]",0.9614202799590303,0.9686187454232232,0.1638995110988617,9.177985191345215,aptos2019,10,reweight,0.0,200,2929,733,False,탐색적/exploratory
0.6461927143531445,0.7161502540262983,0.25375170532060026,"[0.9833795013850416, 0.6351351351351351, 0.745, 0.358974358974359, 0.5084745762711864]",0.9921474906111301,0.9925073337841942,0.022555777803063393,32.528228759765625,aptos2019,10,reweight,0.0,2000,2929,733,False,탐색적/exploratory
0.6873010030403336,0.7133217830933609,0.25102319236016374,"[0.9778393351800554, 0.6756756756756757, 0.66, 0.5128205128205128, 0.6101694915254238]",0.8815295322635712,0.8687217948164303,0.38144853711128235,4.082096099853516,aptos2019,10,reweight,0.0001,50,2929,733,False,탐색적/exploratory
0.6824855952392458,0.7228629352874615,0.24283765347885403,"[0.9833795013850416, 0.6486486486486487, 0.7, 0.48717948717948717, 0.5932203389830508]",0.9614202799590303,0.9686187454232232,0.16391116380691528,9.177275657653809,aptos2019,10,reweight,0.0001,200,2929,733,True,탐색적/exploratory
0.6461927143531445,0.7161502540262983,0.25375170532060026,"[0.9833795013850416, 0.6351351351351351, 0.745, 0.358974358974359, 0.5084745762711864]",0.9921474906111301,0.9925073337841942,0.02257169596850872,32.507083892822266,aptos2019,10,reweight,0.0001,2000,2929,733,False,탐색적/exploratory
0.6873010030403336,0.7133217830933609,0.25102319236016374,"[0.9778393351800554, 0.6756756756756757, 0.66, 0.5128205128205128, 0.6101694915254238]",0.8811881188118812,0.8680461191407547,0.3816293179988861,4.070500373840332,aptos2019,10,reweight,0.01,50,2929,733,False,탐색적/exploratory
0.6824855952392458,0.7228629352874615,0.24283765347885403,"[0.9833795013850416, 0.6486486486486487, 0.7, 0.48717948717948717, 0.5932203389830508]",0.9614202799590303,0.9686187454232232,0.1650480329990387,9.10850715637207,aptos2019,10,reweight,0.01,200,2929,733,False,탐색적/exploratory
0.6461927143531445,0.7161502540262983,0.25375170532060026,"[0.9833795013850416, 0.6351351351351351, 0.745, 0.358974358974359, 0.5084745762711864]",0.9921474906111301,0.9925073337841942,0.024162188172340393,30.645477294921875,aptos2019,10,reweight,0.01,2000,2929,733,False,탐색적/exploratory
0.6900037057430363,0.7156150522058182,0.24965893587994542,"[0.9778393351800554, 0.6891891891891891, 0.66, 0.5128205128205128, 0.6101694915254238]",0.8808467053601912,0.8683329777701918,0.38333168625831604,3.967636823654175,aptos2019,10,reweight,0.1,50,2929,733,False,탐색적/exploratory
0.6809315786187471,0.7191791173744777,0.24693042291950887,"[0.9806094182825484, 0.6486486486486487, 0.695, 0.48717948717948717, 0.5932203389830508]",0.9583475588938204,0.9658805934031827,0.17530936002731323,8.531414985656738,aptos2019,10,reweight,0.1,200,2929,733,False,탐색적/exploratory
0.6481365614821175,0.7163325838782911,0.25102319236016374,"[0.9861495844875346, 0.6351351351351351, 0.735, 0.358974358974359, 0.5254237288135594]",0.9918060771594401,0.9916598761570755,0.03814556822180748,22.643966674804688,aptos2019,10,reweight,0.1,2000,2929,733,False,탐색적/exploratory
0.6047505138288274,0.7040801561854382,0.2578444747612551,"[0.9778393351800554, 0.6216216216216216, 0.795, 0.2564102564102564, 0.3728813559322034]",0.906452714236941,0.8046534738127491,0.27482789754867554,4.048321723937988,aptos2019,11,baseline,0.0,50,2929,733,False,탐색적/exploratory
0.6237506041183678,0.7039971028144936,0.26193724420190995,"[0.9750692520775623, 0.6216216216216216, 0.765, 0.3333333333333333, 0.423728813559322]",0.9641515875725504,0.9203427654182305,0.12427222728729248,8.06203842163086,aptos2019,11,baseline,0.0,200,2929,733,False,탐색적/exploratory
0.607432117443949,0.6777082515654943,0.2987721691678035,"[0.9750692520775623, 0.5945945945945946, 0.71, 0.38461538461538464, 0.3728813559322034]",0.9921474906111301,0.9850485210071873,0.016717910766601562,30.70412254333496,aptos2019,11,baseline,0.0,2000,2929,733,False,탐색적/exploratory
0.6047505138288274,0.7040801561854382,0.2578444747612551,"[0.9778393351800554, 0.6216216216216216, 0.795, 0.2564102564102564, 0.3728813559322034]",0.906452714236941,0.8046534738127491,0.27482712268829346,4.0481858253479,aptos2019,11,baseline,0.0001,50,2929,733,False,탐색적/exploratory
0.6237506041183678,0.7039971028144936,0.26193724420190995,"[0.9750692520775623, 0.6216216216216216, 0.765, 0.3333333333333333, 0.423728813559322]",0.9641515875725504,0.9203427654182305,0.12428026646375656,8.061380386352539,aptos2019,11,baseline,0.0001,200,2929,733,True,탐색적/exploratory
0.607432117443949,0.6777082515654943,0.2987721691678035,"[0.9750692520775623, 0.5945945945945946, 0.71, 0.38461538461538464, 0.3728813559322034]",0.9921474906111301,0.9850485210071873,0.01672951877117157,30.684099197387695,aptos2019,11,baseline,0.0001,2000,2929,733,False,탐색적/exploratory
0.6047505138288274,0.7040801561854382,0.2578444747612551,"[0.9778393351800554, 0.6216216216216216, 0.795, 0.2564102564102564, 0.3728813559322034]",0.9061113007852509,0.8038060161856304,0.27475282549858093,4.034952163696289,aptos2019,11,baseline,0.01,50,2929,733,False,탐색적/exploratory
0.6237506041183678,0.7039971028144936,0.26193724420190995,"[0.9750692520775623, 0.6216216216216216, 0.765, 0.3333333333333333, 0.423728813559322]",0.9631273472174804,0.9188529099117544,0.12506426870822906,7.99772310256958,aptos2019,11,baseline,0.01,200,2929,733,False,탐색적/exploratory
0.607432117443949,0.67756720810248,0.29740791268758526,"[0.9750692520775623, 0.5945945945945946, 0.71, 0.38461538461538464, 0.3728813559322034]",0.9921474906111301,0.9850485210071873,0.017890656366944313,28.917707443237305,aptos2019,11,baseline,0.01,2000,2929,733,False,탐색적/exploratory
0.6057505138288274,0.706091669876333,0.25648021828103684,"[0.9778393351800554, 0.6216216216216216, 0.8, 0.2564102564102564, 0.3728813559322034]",0.9057698873335609,0.8037533661329803,0.2741929888725281,3.9174845218658447,aptos2019,11,baseline,0.1,50,2929,733,False,탐색적/exploratory
0.6276944512473411,0.7078409479032468,0.2592087312414734,"[0.9778393351800554, 0.6216216216216216, 0.765, 0.3333333333333333, 0.4406779661016949]",0.9614202799590303,0.9155563304150517,0.13209767639636993,7.466581344604492,aptos2019,11,baseline,0.1,200,2929,733,False,탐색적/exploratory
0.6025655376960134,0.6792284425020126,0.296043656207367,"[0.9750692520775623, 0.5945945945945946, 0.72, 0.3333333333333333, 0.3898305084745763]",0.9921474906111301,0.9840260134866208,0.028198864310979843,21.253602981567383,aptos2019,11,baseline,0.1,2000,2929,733,False,탐색적/exploratory
0.6338275528342667,0.666658492485287,0.3096862210095498,"[0.9501385041551247, 0.7567567567567568, 0.62, 0.38461538461538464, 0.4576271186440678]",0.891771935814271,0.8797185438730436,0.3589973747730255,4.155066013336182,aptos2019,11,reweight,0.0,50,2929,733,False,탐색적/exploratory
0.6170272611290969,0.6594792217911875,0.3246930422919509,"[0.96398891966759, 0.6621621621621622, 0.625, 0.41025641025641024, 0.423728813559322]",0.9648344144759303,0.9689390494305522,0.1530214101076126,9.07187271118164,aptos2019,11,reweight,0.0,200,2929,733,False,탐색적/exploratory
0.6068219479524235,0.6724102135562616,0.296043656207367,"[0.9750692520775623, 0.5945945945945946, 0.69, 0.38461538461538464, 0.3898305084745763]",0.9921474906111301,0.9929585774557769,0.02412327565252781,31.518144607543945,aptos2019,11,reweight,0.0,2000,2929,733,False,탐색적/exploratory
0.6338275528342667,0.666658492485287,0.3096862210095498,"[0.9501385041551247, 0.7567567567567568, 0.62, 0.38461538461538464, 0.4576271186440678]",0.891771935814271,0.8797185438730436,0.3589991331100464,4.154943466186523,aptos2019,11,reweight,0.0001,50,2929,733,False,탐색적/exploratory
0.6170272611290969,0.6594792217911875,0.3246930422919509,"[0.96398891966759, 0.6621621621621622, 0.625, 0.41025641025641024, 0.423728813559322]",0.9648344144759303,0.9689390494305522,0.1530326008796692,9.071163177490234,aptos2019,11,reweight,0.0001,200,2929,733,True,탐색적/exploratory
0.6068219479524235,0.6724102135562616,0.296043656207367,"[0.9750692520775623, 0.5945945945945946, 0.69, 0.38461538461538464, 0.3898305084745763]",0.9921474906111301,0.9929585774557769,0.02413807436823845,31.497419357299805,aptos2019,11,reweight,0.0001,2000,2929,733,False,탐색적/exploratory
0.6338275528342667,0.666658492485287,0.3096862210095498,"[0.9501385041551247, 0.7567567567567568, 0.62, 0.38461538461538464, 0.4576271186440678]",0.891771935814271,0.8797185438730436,0.35916778445243835,4.143007755279541,aptos2019,11,reweight,0.01,50,2929,733,False,탐색적/exploratory
0.6170272611290969,0.6594792217911875,0.3246930422919509,"[0.96398891966759, 0.6621621621621622, 0.625, 0.41025641025641024, 0.423728813559322]",0.9644930010242404,0.9686887365394382,0.1541237235069275,9.002523422241211,aptos2019,11,reweight,0.01,200,2929,733,False,탐색적/exploratory
0.6068219479524235,0.672403735929474,0.29740791268758526,"[0.9750692520775623, 0.5945945945945946, 0.69, 0.38461538461538464, 0.3898305084745763]",0.9921474906111301,0.9929585774557769,0.025613097473978996,29.675554275512695,aptos2019,11,reweight,0.01,2000,2929,733,False,탐색적/exploratory
