dataset,task,task_label,mapping_assumed,arm,base,fold,repeat,n,tp,fp,fn,tn,prevalence,sens,spec,ppv,npv,tp_rate,fp_rate,exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,9,1,103,17,7,11,68,0.27184466019417475,0.6071428571428571,0.9066666666666666,0.7083333333333334,0.8607594936708861,0.1650485436893204,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,10,2,104,18,6,11,69,0.27884615384615385,0.6206896551724138,0.92,0.75,0.8625,0.17307692307692307,0.057692307692307696,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,11,2,103,24,9,5,65,0.2815533980582524,0.8275862068965517,0.8783783783783784,0.7272727272727273,0.9285714285714286,0.23300970873786409,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,12,2,103,20,6,9,68,0.2815533980582524,0.6896551724137931,0.918918918918919,0.7692307692307693,0.8831168831168831,0.1941747572815534,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,13,2,103,25,5,4,69,0.2815533980582524,0.8620689655172413,0.9324324324324325,0.8333333333333334,0.9452054794520548,0.24271844660194175,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,14,2,103,24,9,4,66,0.27184466019417475,0.8571428571428571,0.88,0.7272727272727273,0.9428571428571428,0.23300970873786409,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,0,0,104,21,8,8,67,0.27884615384615385,0.7241379310344828,0.8933333333333333,0.7241379310344828,0.8933333333333333,0.20192307692307693,0.07692307692307693,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,1,0,103,22,8,7,66,0.2815533980582524,0.7586206896551724,0.8918918918918919,0.7333333333333333,0.9041095890410958,0.21359223300970873,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,2,0,103,21,4,8,70,0.2815533980582524,0.7241379310344828,0.9459459459459459,0.84,0.8974358974358975,0.20388349514563106,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,3,0,103,21,4,8,70,0.2815533980582524,0.7241379310344828,0.9459459459459459,0.84,0.8974358974358975,0.20388349514563106,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,4,0,103,18,6,10,69,0.27184466019417475,0.6428571428571429,0.92,0.75,0.8734177215189873,0.17475728155339806,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,5,1,104,23,4,6,71,0.27884615384615385,0.7931034482758621,0.9466666666666667,0.8518518518518519,0.922077922077922,0.22115384615384615,0.038461538461538464,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,6,1,103,23,10,6,64,0.2815533980582524,0.7931034482758621,0.8648648648648649,0.696969696969697,0.9142857142857143,0.22330097087378642,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,7,1,103,25,10,4,64,0.2815533980582524,0.8620689655172413,0.8648648648648649,0.7142857142857143,0.9411764705882353,0.24271844660194175,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,8,1,103,22,5,7,69,0.2815533980582524,0.7586206896551724,0.9324324324324325,0.8148148148148148,0.9078947368421053,0.21359223300970873,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,9,1,103,19,7,9,68,0.27184466019417475,0.6785714285714286,0.9066666666666666,0.7307692307692307,0.8831168831168831,0.18446601941747573,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,10,2,104,20,5,9,70,0.27884615384615385,0.6896551724137931,0.9333333333333333,0.8,0.8860759493670886,0.19230769230769232,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,11,2,103,23,10,6,64,0.2815533980582524,0.7931034482758621,0.8648648648648649,0.696969696969697,0.9142857142857143,0.22330097087378642,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,12,2,103,22,7,7,67,0.2815533980582524,0.7586206896551724,0.9054054054054054,0.7586206896551724,0.9054054054054054,0.21359223300970873,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,13,2,103,24,6,5,68,0.2815533980582524,0.8275862068965517,0.918918918918919,0.8,0.9315068493150684,0.23300970873786409,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2,A0,14,2,103,23,9,5,66,0.27184466019417475,0.8214285714285714,0.88,0.71875,0.9295774647887324,0.22330097087378642,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,0,0,104,22,10,7,65,0.27884615384615385,0.7586206896551724,0.8666666666666667,0.6875,0.9027777777777778,0.21153846153846154,0.09615384615384616,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,1,0,103,15,7,14,67,0.2815533980582524,0.5172413793103449,0.9054054054054054,0.6818181818181818,0.8271604938271605,0.14563106796116504,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,2,0,103,20,9,9,65,0.2815533980582524,0.6896551724137931,0.8783783783783784,0.6896551724137931,0.8783783783783784,0.1941747572815534,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,3,0,103,20,5,9,69,0.2815533980582524,0.6896551724137931,0.9324324324324325,0.8,0.8846153846153846,0.1941747572815534,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,4,0,103,17,8,11,67,0.27184466019417475,0.6071428571428571,0.8933333333333333,0.68,0.8589743589743589,0.1650485436893204,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,5,1,104,18,6,11,69,0.27884615384615385,0.6206896551724138,0.92,0.75,0.8625,0.17307692307692307,0.057692307692307696,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,6,1,103,19,8,10,66,0.2815533980582524,0.6551724137931034,0.8918918918918919,0.7037037037037037,0.868421052631579,0.18446601941747573,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,7,1,103,23,15,6,59,0.2815533980582524,0.7931034482758621,0.7972972972972973,0.6052631578947368,0.9076923076923077,0.22330097087378642,0.14563106796116504,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,8,1,103,21,11,8,63,0.2815533980582524,0.7241379310344828,0.8513513513513513,0.65625,0.8873239436619719,0.20388349514563106,0.10679611650485436,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,9,1,103,17,3,11,72,0.27184466019417475,0.6071428571428571,0.96,0.85,0.8674698795180723,0.1650485436893204,0.02912621359223301,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,10,2,104,18,3,11,72,0.27884615384615385,0.6206896551724138,0.96,0.8571428571428571,0.8674698795180723,0.17307692307692307,0.028846153846153848,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,11,2,103,18,8,11,66,0.2815533980582524,0.6206896551724138,0.8918918918918919,0.6923076923076923,0.8571428571428571,0.17475728155339806,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,12,2,103,23,9,6,65,0.2815533980582524,0.7931034482758621,0.8783783783783784,0.71875,0.9154929577464789,0.22330097087378642,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,13,2,103,23,8,6,66,0.2815533980582524,0.7931034482758621,0.8918918918918919,0.7419354838709677,0.9166666666666666,0.22330097087378642,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A2d,A0d,14,2,103,22,9,6,66,0.27184466019417475,0.7857142857142857,0.88,0.7096774193548387,0.9166666666666666,0.21359223300970873,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,0,0,104,21,9,8,66,0.27884615384615385,0.7241379310344828,0.88,0.7,0.8918918918918919,0.20192307692307693,0.08653846153846154,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,1,0,103,22,8,7,66,0.2815533980582524,0.7586206896551724,0.8918918918918919,0.7333333333333333,0.9041095890410958,0.21359223300970873,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,2,0,103,20,6,9,68,0.2815533980582524,0.6896551724137931,0.918918918918919,0.7692307692307693,0.8831168831168831,0.1941747572815534,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,3,0,103,22,4,7,70,0.2815533980582524,0.7586206896551724,0.9459459459459459,0.8461538461538461,0.9090909090909091,0.21359223300970873,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,4,0,103,17,5,11,70,0.27184466019417475,0.6071428571428571,0.9333333333333333,0.7727272727272727,0.8641975308641975,0.1650485436893204,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,5,1,104,20,4,9,71,0.27884615384615385,0.6896551724137931,0.9466666666666667,0.8333333333333334,0.8875,0.19230769230769232,0.038461538461538464,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,6,1,103,25,9,4,65,0.2815533980582524,0.8620689655172413,0.8783783783783784,0.7352941176470589,0.9420289855072463,0.24271844660194175,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,7,1,103,21,11,8,63,0.2815533980582524,0.7241379310344828,0.8513513513513513,0.65625,0.8873239436619719,0.20388349514563106,0.10679611650485436,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,8,1,103,21,7,8,67,0.2815533980582524,0.7241379310344828,0.9054054054054054,0.75,0.8933333333333333,0.20388349514563106,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,9,1,103,20,7,8,68,0.27184466019417475,0.7142857142857143,0.9066666666666666,0.7407407407407407,0.8947368421052632,0.1941747572815534,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,10,2,104,18,5,11,70,0.27884615384615385,0.6206896551724138,0.9333333333333333,0.782608695652174,0.8641975308641975,0.17307692307692307,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,11,2,103,23,13,6,61,0.2815533980582524,0.7931034482758621,0.8243243243243243,0.6388888888888888,0.9104477611940298,0.22330097087378642,0.1262135922330097,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,12,2,103,22,7,7,67,0.2815533980582524,0.7586206896551724,0.9054054054054054,0.7586206896551724,0.9054054054054054,0.21359223300970873,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,13,2,103,24,6,5,68,0.2815533980582524,0.8275862068965517,0.918918918918919,0.8,0.9315068493150684,0.23300970873786409,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A3,A0,14,2,103,23,7,5,68,0.27184466019417475,0.8214285714285714,0.9066666666666666,0.7666666666666667,0.9315068493150684,0.22330097087378642,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,0,0,104,23,7,6,68,0.27884615384615385,0.7931034482758621,0.9066666666666666,0.7666666666666667,0.918918918918919,0.22115384615384615,0.0673076923076923,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,1,0,103,20,10,9,64,0.2815533980582524,0.6896551724137931,0.8648648648648649,0.6666666666666666,0.8767123287671232,0.1941747572815534,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,2,0,103,20,5,9,69,0.2815533980582524,0.6896551724137931,0.9324324324324325,0.8,0.8846153846153846,0.1941747572815534,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,3,0,103,22,3,7,71,0.2815533980582524,0.7586206896551724,0.9594594594594594,0.88,0.9102564102564102,0.21359223300970873,0.02912621359223301,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,4,0,103,21,6,7,69,0.27184466019417475,0.75,0.92,0.7777777777777778,0.9078947368421053,0.20388349514563106,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,5,1,104,21,5,8,70,0.27884615384615385,0.7241379310344828,0.9333333333333333,0.8076923076923077,0.8974358974358975,0.20192307692307693,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,6,1,103,26,7,3,67,0.2815533980582524,0.896551724137931,0.9054054054054054,0.7878787878787878,0.9571428571428572,0.2524271844660194,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,7,1,103,23,11,6,63,0.2815533980582524,0.7931034482758621,0.8513513513513513,0.6764705882352942,0.9130434782608695,0.22330097087378642,0.10679611650485436,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,8,1,103,23,4,6,70,0.2815533980582524,0.7931034482758621,0.9459459459459459,0.8518518518518519,0.9210526315789473,0.22330097087378642,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,9,1,103,17,7,11,68,0.27184466019417475,0.6071428571428571,0.9066666666666666,0.7083333333333334,0.8607594936708861,0.1650485436893204,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,10,2,104,17,6,12,69,0.27884615384615385,0.5862068965517241,0.92,0.7391304347826086,0.8518518518518519,0.16346153846153846,0.057692307692307696,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,11,2,103,25,9,4,65,0.2815533980582524,0.8620689655172413,0.8783783783783784,0.7352941176470589,0.9420289855072463,0.24271844660194175,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A4,A0,12,2,103,20,6,9,68,0.2815533980582524,0.6896551724137931,0.918918918918919,0.7692307692307693,0.8831168831168831,0.1941747572815534,0.05825242718446602,탐색적/exploratory
