dataset,arm,base,role,rep,lever,loss,preregistered,side,fold,cls,class_name,cos_centred,cos_raw,relnorm_centred,relnorm_raw,scale_ratio,bias_arm,bias_base,bias_diff,bias_diff_centred,neg_log_prior,prior,margin_spearman,margin_spearman_p,recall_base,recall_arm,bias_slope,bias_r,flip_repro,n_flip,relnorm_fro_centred,margin_spearman_true,bacc_base,bacc_arm,bacc_base_offset,offset_identified,train_agree_before,flip_repro_ceiling,exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,13,4,proliferative,0.9581701159477234,0.9394423961639404,0.39138442277908325,0.42728301882743835,1.2251379489898682,-0.2848608195781708,-0.28736382722854614,0.002503007650375366,0.057323306798934937,2.518925896985503,0.08054607508532423,0.9927851139725286,0.0,0.5254237288135594,0.5423728813559322,0.061412099874817154,0.27531921207328786,0.7272727272727273,33,0.3369866907596588,0.9874761979442563,0.668620569675267,0.6739827742198277,0.6784870765408348,True,0.9426621160409556,0.7272727272727273,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,13,0,no_dr,0.7257916331291199,0.6891531944274902,0.759872317314148,0.8470360040664673,1.0485600233078003,0.00404842384159565,-0.04256369173526764,0.04661211371421814,0.040686387568712234,0.7075853825583414,0.4928327645051195,0.9796007679438777,0.0,0.9806094182825484,0.9833795013850416,-0.06630692598179408,-0.774084035666617,0.15254237288135594,59,0.7708812355995178,0.9579382131400015,0.668620569675267,0.637812072131289,0.6555776758964702,True,0.941296928327645,0.3050847457627119,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,13,1,mild,0.6140716075897217,0.6083808541297913,0.8137480020523071,0.8110254406929016,0.8122380375862122,0.20727524161338806,0.1576288938522339,0.049646347761154175,0.04372061789035797,2.2923982476870526,0.10102389078498293,0.9241020423891534,3.4005400186504933e-307,0.6486486486486487,0.5675675675675675,-0.06630692598179408,-0.774084035666617,0.15254237288135594,59,0.7708812355995178,0.9579382131400015,0.668620569675267,0.637812072131289,0.6555776758964702,True,0.941296928327645,0.3050847457627119,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,13,2,moderate,0.6534114480018616,0.6540942192077637,0.7906807661056519,0.7986097931861877,0.8817152380943298,0.5158033967018127,0.4261590242385864,0.08964437246322632,0.08371865749359131,1.2993967562448383,0.2726962457337884,0.9790395353542418,0.0,0.82,0.825,-0.06630692598179408,-0.774084035666617,0.15254237288135594,59,0.7708812355995178,0.9579382131400015,0.668620569675267,0.637812072131289,0.6555776758964702,True,0.941296928327645,0.3050847457627119,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,13,3,severe,0.7245805859565735,0.7330912947654724,0.7073671817779541,0.6974936127662659,0.8839091062545776,-0.3748280107975006,-0.28833329677581787,-0.08649471402168274,-0.09242045879364014,2.9393325850918663,0.052901023890784986,0.9436961394240776,0.0,0.3684210526315789,0.23684210526315788,-0.06630692598179408,-0.774084035666617,0.15254237288135594,59,0.7708812355995178,0.9579382131400015,0.668620569675267,0.637812072131289,0.6555776758964702,True,0.941296928327645,0.3050847457627119,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,13,4,proliferative,0.7062005400657654,0.7163510918617249,0.753125786781311,0.7485829591751099,0.9629452228546143,-0.3571433126926422,-0.28736382722854614,-0.06977948546409607,-0.07570523023605347,2.518925896985503,0.08054607508532423,0.9617550462669635,0.0,0.5254237288135594,0.576271186440678,-0.06630692598179408,-0.774084035666617,0.15254237288135594,59,0.7708812355995178,0.9579382131400015,0.668620569675267,0.637812072131289,0.6555776758964702,True,0.941296928327645,0.3050847457627119,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,13,0,no_dr,0.7384136915206909,0.6854168772697449,0.6918119192123413,0.7302678823471069,0.5839516520500183,0.7846686244010925,-0.04256369173526764,0.827232301235199,1.0119506120681763,0.7075853825583414,0.4928327645051195,0.9183176884725116,5.008962650984019e-296,0.9806094182825484,0.9778393351800554,-0.5267142028495619,-0.824728885186,0.15789473684210525,38,0.49201151728630066,0.9072583588993754,0.668620569675267,0.6715928688442421,0.6586360697050869,True,0.9515358361774744,0.2631578947368421,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,13,1,mild,0.9348976016044617,0.9340930581092834,0.4938943386077881,0.49828457832336426,0.591437041759491,-0.5107893347740173,0.1576288938522339,-0.6684182286262512,-0.4836999773979187,2.2923982476870526,0.10102389078498293,0.869695584861173,4.8644535802831875e-226,0.6486486486486487,0.6486486486486487,-0.5267142028495619,-0.824728885186,0.15789473684210525,38,0.49201151728630066,0.9072583588993754,0.668620569675267,0.6715928688442421,0.6586360697050869,True,0.9515358361774744,0.2631578947368421,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,13,2,moderate,0.9212721586227417,0.9113780856132507,0.46146273612976074,0.47925251722335815,0.6728967428207397,0.18750949203968048,0.4261590242385864,-0.23864953219890594,-0.05393126606941223,1.2993967562448383,0.2726962457337884,0.9103309170410182,6.7615223642574865e-282,0.82,0.785,-0.5267142028495619,-0.824728885186,0.15789473684210525,38,0.49201151728630066,0.9072583588993754,0.668620569675267,0.6715928688442421,0.6586360697050869,True,0.9515358361774744,0.2631578947368421,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,13,3,severe,0.9345335960388184,0.9305504560470581,0.46253877878189087,0.47460290789604187,0.6390758752822876,-0.7730085253715515,-0.28833329677581787,-0.48467522859573364,-0.2999569773674011,2.9393325850918663,0.052901023890784986,0.8688649337050123,4.2101828572771944e-225,0.3684210526315789,0.42105263157894735,-0.5267142028495619,-0.824728885186,0.15789473684210525,38,0.49201151728630066,0.9072583588993754,0.668620569675267,0.6715928688442421,0.6586360697050869,True,0.9515358361774744,0.2631578947368421,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,13,4,proliferative,0.9529085159301758,0.9505875110626221,0.40892884135246277,0.4066430926322937,0.6785774230957031,-0.6464444994926453,-0.28736382722854614,-0.3590806722640991,-0.1743624210357666,2.518925896985503,0.08054607508532423,0.8775515322481231,3.0951798128131354e-235,0.5254237288135594,0.5254237288135594,-0.5267142028495619,-0.824728885186,0.15789473684210525,38,0.49201151728630066,0.9072583588993754,0.668620569675267,0.6715928688442421,0.6586360697050869,True,0.9515358361774744,0.2631578947368421,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,13,0,no_dr,0.7577268481254578,0.7169792652130127,0.6544610857963562,0.7046694159507751,0.7080339193344116,0.8558923006057739,-0.04256369173526764,0.8984559774398804,1.0352699756622314,0.7075853825583414,0.4928327645051195,0.908437521923148,9.684143628968971e-279,0.9806094182825484,0.9806094182825484,-0.545317065975974,-0.840673771159929,0.18421052631578946,38,0.44630077481269836,0.906351290103699,0.668620569675267,0.681815448764883,0.65930246693475,True,0.9505119453924915,0.21052631578947367,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,13,1,mild,0.9425864815711975,0.9373967051506042,0.45165371894836426,0.4723999798297882,0.6385133266448975,-0.4271961450576782,0.1576288938522339,-0.5848250389099121,-0.4480111002922058,2.2923982476870526,0.10102389078498293,0.8676702339997848,9.144425097984234e-224,0.6486486486486487,0.6756756756756757,-0.545317065975974,-0.840673771159929,0.18421052631578946,38,0.44630077481269836,0.906351290103699,0.668620569675267,0.681815448764883,0.65930246693475,True,0.9505119453924915,0.21052631578947367,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,13,2,moderate,0.9371997714042664,0.923893928527832,0.4042138457298279,0.4337475001811981,0.7329148650169373,0.23724474012851715,0.4261590242385864,-0.18891428411006927,-0.05210036039352417,1.2993967562448383,0.2726962457337884,0.9312288151448113,0.0,0.82,0.78,-0.545317065975974,-0.840673771159929,0.18421052631578946,38,0.44630077481269836,0.906351290103699,0.668620569675267,0.681815448764883,0.65930246693475,True,0.9505119453924915,0.21052631578947367,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,13,3,severe,0.9385508298873901,0.9318913817405701,0.4270353615283966,0.4446473717689514,0.6870813965797424,-0.7499445080757141,-0.28833329677581787,-0.46161121129989624,-0.32479727268218994,2.9393325850918663,0.052901023890784986,0.8932367587398345,1.1823626620662707e-255,0.3684210526315789,0.4473684210526316,-0.545317065975974,-0.840673771159929,0.18421052631578946,38,0.44630077481269836,0.906351290103699,0.668620569675267,0.681815448764883,0.65930246693475,True,0.9505119453924915,0.21052631578947367,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,13,4,proliferative,0.9622586369514465,0.957969069480896,0.34498581290245056,0.3489396572113037,0.7502279877662659,-0.634539008140564,-0.28736382722854614,-0.3471751809120178,-0.21036124229431152,2.518925896985503,0.08054607508532423,0.8945068442442806,1.9114681279973137e-257,0.5254237288135594,0.5254237288135594,-0.545317065975974,-0.840673771159929,0.18421052631578946,38,0.44630077481269836,0.906351290103699,0.668620569675267,0.681815448764883,0.65930246693475,True,0.9505119453924915,0.21052631578947367,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,13,0,no_dr,0.9791339635848999,0.9892594814300537,0.22809790074825287,0.14619117975234985,1.0827298164367676,-0.34467363357543945,-0.04256369173526764,-0.302109956741333,-0.22597399353981018,0.7075853825583414,0.4928327645051195,0.9963982170401829,0.0,0.9806094182825484,0.9722991689750693,0.03284479383817997,0.11850275378231319,0.7777777777777778,45,0.2817505896091461,0.9831105831929692,0.668620569675267,0.6801962178150732,0.6787502344355718,True,0.9378839590443686,0.7777777777777778,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,13,1,mild,0.9912428855895996,0.9904306530952454,0.16568070650100708,0.15529169142246246,1.0913056135177612,0.4735724925994873,0.1576288938522339,0.3159435987472534,0.39207953214645386,2.2923982476870526,0.10102389078498293,0.9920789228128045,0.0,0.6486486486486487,0.6756756756756757,0.03284479383817997,0.11850275378231319,0.7777777777777778,45,0.2817505896091461,0.9831105831929692,0.668620569675267,0.6801962178150732,0.6787502344355718,True,0.9378839590443686,0.7777777777777778,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,13,2,moderate,0.9802752733230591,0.9727614521980286,0.23685884475708008,0.26129287481307983,1.1108193397521973,0.46990785002708435,0.4261590242385864,0.043748825788497925,0.11988472938537598,1.2993967562448383,0.2726962457337884,0.9961646250852183,0.0,0.82,0.72,0.03284479383817997,0.11850275378231319,0.7777777777777778,45,0.2817505896091461,0.9831105831929692,0.668620569675267,0.6801962178150732,0.6787502344355718,True,0.9378839590443686,0.7777777777777778,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,13,3,severe,0.9755395650863647,0.9723634123802185,0.34653621912002563,0.38614603877067566,1.2434287071228027,-0.5144793391227722,-0.28833329677581787,-0.22614604234695435,-0.1500101089477539,2.9393325850918663,0.052901023890784986,0.9920171823327627,0.0,0.3684210526315789,0.47368421052631576,0.03284479383817997,0.11850275378231319,0.7777777777777778,45,0.2817505896091461,0.9831105831929692,0.668620569675267,0.6801962178150732,0.6787502344355718,True,0.9378839590443686,0.7777777777777778,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,13,4,proliferative,0.9734283685684204,0.9658456444740295,0.39152246713638306,0.45809775590896606,1.2910019159317017,-0.49947991967201233,-0.28736382722854614,-0.2121160924434662,-0.13598018884658813,2.518925896985503,0.08054607508532423,0.993486501735143,0.0,0.5254237288135594,0.559322033898305,0.03284479383817997,0.11850275378231319,0.7777777777777778,45,0.2817505896091461,0.9831105831929692,0.668620569675267,0.6801962178150732,0.6787502344355718,True,0.9378839590443686,0.7777777777777778,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,13,0,no_dr,0.9467785954475403,0.9565287232398987,0.37263762950897217,0.3154356777667999,0.7590328454971313,-0.11786118894815445,-0.04256369173526764,-0.07529749721288681,-0.07904103398323059,0.7075853825583414,0.4928327645051195,0.9796668834926241,0.0,0.9806094182825484,0.9833795013850416,0.13162019090735108,0.7934401796093693,0.4186046511627907,43,0.5721216797828674,0.9608798195587104,0.668620569675267,0.6711346846635358,0.6730422263194694,True,0.9542662116040955,0.4883720930232558,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,13,1,mild,0.9437780976295471,0.9313533902168274,0.6075291037559509,0.6198813915252686,0.4340636134147644,0.1415887326002121,0.1576288938522339,-0.01604016125202179,-0.019783690571784973,2.2923982476870526,0.10102389078498293,0.9070343180695141,1.9098737800391263e-276,0.6486486486486487,0.6351351351351351,0.13162019090735108,0.7934401796093693,0.4186046511627907,43,0.5721216797828674,0.9608798195587104,0.668620569675267,0.6711346846635358,0.6730422263194694,True,0.9542662116040955,0.4883720930232558,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,13,2,moderate,0.9457253217697144,0.9339847564697266,0.5741774439811707,0.5575308203697205,0.47235843539237976,0.22884583473205566,0.4261590242385864,-0.19731318950653076,-0.20105673372745514,1.2993967562448383,0.2726962457337884,0.9910203091607116,0.0,0.82,0.755,0.13162019090735108,0.7934401796093693,0.4186046511627907,43,0.5721216797828674,0.9608798195587104,0.668620569675267,0.6711346846635358,0.6730422263194694,True,0.9542662116040955,0.4883720930232558,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,13,3,severe,0.9266769886016846,0.9098276495933533,0.598399817943573,0.6004939675331116,0.46104559302330017,-0.15877529978752136,-0.28833329677581787,0.1295579969882965,0.12581445276737213,2.9393325850918663,0.052901023890784986,0.9171048389759023,8.639518609014925e-294,0.3684210526315789,0.47368421052631576,0.13162019090735108,0.7934401796093693,0.4186046511627907,43,0.5721216797828674,0.9608798195587104,0.668620569675267,0.6711346846635358,0.6730422263194694,True,0.9542662116040955,0.4883720930232558,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,13,4,proliferative,0.935150146484375,0.9234786033630371,0.5782708525657654,0.5689511299133301,0.4780910611152649,-0.1095532700419426,-0.28736382722854614,0.17781054973602295,0.17406700551509857,2.518925896985503,0.08054607508532423,0.97584445021464,0.0,0.5254237288135594,0.5084745762711864,0.13162019090735108,0.7934401796093693,0.4186046511627907,43,0.5721216797828674,0.9608798195587104,0.668620569675267,0.6711346846635358,0.6730422263194694,True,0.9542662116040955,0.4883720930232558,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,14,0,no_dr,0.9604257941246033,0.9753605127334595,0.2824268341064453,0.2631635367870331,1.0071442127227783,0.05935533344745636,0.07472718507051468,-0.015371851623058319,-0.04047098010778427,0.7075853825583414,0.4928327645051195,0.9964783830479231,0.0,0.9861495844875346,0.9806094182825484,-0.0650933672465658,-0.2892066409309891,0.46153846153846156,26,0.2867799699306488,0.9886912729414425,0.6440748867814003,0.6379010308696064,0.6551520627321483,True,0.9883959044368601,0.46153846153846156,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,14,1,mild,0.9687789678573608,0.9563459753990173,0.25092461705207825,0.29316991567611694,1.007453441619873,0.3237699866294861,0.027007589116692543,0.2967624068260193,0.27166324853897095,2.2923982476870526,0.10102389078498293,0.9905996594972546,0.0,0.5135135135135135,0.527027027027027,-0.0650933672465658,-0.2892066409309891,0.46153846153846156,26,0.2867799699306488,0.9886912729414425,0.6440748867814003,0.6379010308696064,0.6551520627321483,True,0.9883959044368601,0.46153846153846156,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,14,2,moderate,0.9701393246650696,0.9449917078018188,0.36444291472435,0.543700635433197,1.242148518562317,0.6367349028587341,0.46758782863616943,0.1691470742225647,0.14404797554016113,1.2981459743431856,0.27303754266211605,0.9937625590102727,0.0,0.7085427135678392,0.678391959798995,-0.0650933672465658,-0.2892066409309891,0.46153846153846156,26,0.2867799699306488,0.9886912729414425,0.6440748867814003,0.6379010308696064,0.6551520627321483,True,0.9883959044368601,0.46153846153846156,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,14,3,severe,0.967293918132782,0.9535989165306091,0.30153852701187134,0.3103031814098358,1.1303366422653198,-0.42210838198661804,-0.31297704577445984,-0.1091313362121582,-0.13423046469688416,2.945805099597484,0.05255972696245734,0.9845184054103512,0.0,0.4358974358974359,0.41025641025641024,-0.0650933672465658,-0.2892066409309891,0.46153846153846156,26,0.2867799699306488,0.9886912729414425,0.6440748867814003,0.6379010308696064,0.6551520627321483,True,0.9883959044368601,0.46153846153846156,탐색적/exploratory
