bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.6387706833083142,0.6194134559830144,0.3155737704918033,"[0.9141274238227147, 0.6216216216216216, 0.535, 0.631578947368421, 0.4915254237288136]",B3d,aptos2019,8,2930,732
0.6473152060512781,0.6255752009709785,0.33060109289617484,"[0.9030470914127424, 0.6486486486486487, 0.5527638190954773, 0.5897435897435898, 0.5423728813559322]",B3d,aptos2019,9,2930,732
0.6244032138586343,0.6154904298389521,0.339699863574352,"[0.8975069252077562, 0.6486486486486487, 0.555, 0.46153846153846156, 0.559322033898305]",B3d,aptos2019,10,2929,733
0.6291198558347719,0.5986175222075436,0.3519781718963165,"[0.8864265927977839, 0.6216216216216216, 0.505, 0.6410256410256411, 0.4915254237288136]",B3d,aptos2019,11,2929,733
0.6079233474988675,0.6229384697360439,0.31420765027322406,"[0.9113573407202216, 0.6621621621621622, 0.595, 0.4473684210526316, 0.423728813559322]",B3d,aptos2019,12,2930,732
0.626835061410065,0.6241222004895163,0.31830601092896177,"[0.9030470914127424, 0.7027027027027027, 0.565, 0.42105263157894735, 0.5423728813559322]",B3d,aptos2019,13,2930,732
0.6359587670410766,0.618813568840415,0.3128415300546448,"[0.889196675900277, 0.527027027027027, 0.5979899497487438, 0.5384615384615384, 0.6271186440677966]",B3d,aptos2019,14,2930,732
0.6770344561805663,0.7107172881173833,0.2605729877216917,"[0.9778393351800554, 0.7297297297297297, 0.665, 0.48717948717948717, 0.5254237288135594]",B4d,aptos2019,0,2929,733
0.6368293786351911,0.678281375671583,0.27967257844474763,"[0.9806094182825484, 0.6756756756756757, 0.61, 0.3076923076923077, 0.6101694915254238]",B4d,aptos2019,1,2929,733
0.6450672293966345,0.6845145861175402,0.2773224043715847,"[0.9750692520775623, 0.6081081081081081, 0.66, 0.47368421052631576, 0.5084745762711864]",B4d,aptos2019,2,2930,732
0.63930507459429,0.6694322441407956,0.29098360655737704,"[0.9695290858725761, 0.6216216216216216, 0.625, 0.42105263157894735, 0.559322033898305]",B4d,aptos2019,3,2930,732
0.626500604956762,0.6810042688638196,0.2937158469945355,"[0.9889196675900277, 0.4864864864864865, 0.678391959798995, 0.48717948717948717, 0.4915254237288136]",B4d,aptos2019,4,2930,732
0.6183417095021396,0.6715837890884714,0.28512960436562074,"[0.9833795013850416, 0.6621621621621622, 0.63, 0.3076923076923077, 0.5084745762711864]",B4d,aptos2019,5,2929,733
