dataset,arm,fold,repeat,target_prior,target_prior_source,target_assumed,n_test,exploratory,method,source_prior,bacc,bacc_weighted,bacc_sklearn,acc,acc_weighted,em_prior_l1_err,em_iters,em_min_prior,em_degenerate,changed_vs_raw,changed_vs_argmax_p,rec_0,recw_0,rec_1,recw_1,rec_2,recw_2,rec_3,recw_3,rec_4,recw_4,class_names,em_pi_0,em_pi_1,em_pi_2,em_pi_3,em_pi_4,rec_5,recw_5,rec_6,recw_6,em_pi_5,em_pi_6
aptos2019,B1,8,1,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,uniform,0.6370742745186616,0.6370742745186615,0.6370742745186616,0.7800546448087432,0.6370742745186616,,,,,0.0,0.0,0.96398891966759,0.96398891966759,0.7027027027027027,0.7027027027027027,0.64,0.64,0.42105263157894735,0.4210526315789472,0.4576271186440678,0.45762711864406763,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,8,1,uniform,정의상 균등,False,732,탐색적/exploratory,em,train,0.6816988730596412,0.681698873059641,0.6816988730596412,0.7486338797814208,0.6816988730596412,0.07684115948579895,27.0,0.1654114624118011,0.0,0.10109289617486339,0.10109289617486339,0.9390581717451524,0.9390581717451524,0.7702702702702703,0.7702702702702703,0.465,0.465,0.6578947368421053,0.657894736842105,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,0.1961679578452994,0.21137693713879682,0.1654114624118011,0.21848956315484788,0.20855407944925475,,,,,,
aptos2019,B1,8,1,uniform,정의상 균등,False,732,탐색적/exploratory,em,uniform,0.6317527228153079,0.6317527228153079,0.6317527228153079,0.7923497267759563,0.6317527228153079,0.251172280529811,23.0,0.13498366960640493,0.0,0.031420765027322405,0.031420765027322405,0.96398891966759,0.96398891966759,0.6756756756756757,0.6756756756756758,0.71,0.7100000000000001,0.3684210526315789,0.36842105263157876,0.4406779661016949,0.4406779661016948,no_dr|mild|moderate|severe|proliferative,0.21454730265937244,0.1710595213734391,0.3110388376055331,0.13498366960640493,0.16837066875525053,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,raw,none,0.6073471446234601,0.6073471446234601,0.6073471446234601,0.7773224043715847,0.7775018646566445,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427136,0.23076923076923078,0.2307692307692307,0.576271186440678,0.576271186440678,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,argmax_p,none,0.6073471446234601,0.6073471446234601,0.6073471446234601,0.7773224043715847,0.7775018646566445,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427136,0.23076923076923078,0.2307692307692307,0.576271186440678,0.576271186440678,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,train,0.6073471446234601,0.6073471446234601,0.6073471446234601,0.7773224043715847,0.7775018646566445,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427136,0.23076923076923078,0.2307692307692307,0.576271186440678,0.576271186440678,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,uniform,0.5736824969829752,0.5736824969829751,0.5736824969829752,0.7909836065573771,0.7913378667765018,,,,,0.06967213114754098,0.06967213114754098,0.9750692520775623,0.9750692520775622,0.5405405405405406,0.5405405405405405,0.7839195979899497,0.7839195979899496,0.1282051282051282,0.12820512820512817,0.4406779661016949,0.4406779661016949,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,train,0.6084145522064967,0.6084145522064967,0.6084145522064967,0.773224043715847,0.773378297613345,0.08852303096367142,23.0,0.05670408252742409,0.0,0.01639344262295082,0.01639344262295082,0.9667590027700831,0.9667590027700831,0.6081081081081081,0.6081081081081082,0.6432160804020101,0.6432160804020101,0.23076923076923078,0.2307692307692307,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,0.4843658605902238,0.11328491269025572,0.237074426221769,0.05670408252742409,0.10857071797032739,,,,,,
aptos2019,B1,9,1,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,uniform,0.5664763345004309,0.5664763345004308,0.5664763345004309,0.7937158469945356,0.7941155524855016,0.10553219460456172,23.0,0.02788339140567999,0.0,0.08469945355191257,0.08469945355191257,0.9750692520775623,0.9750692520775622,0.5,0.5,0.8140703517587939,0.8140703517587938,0.10256410256410256,0.10256410256410253,0.4406779661016949,0.4406779661016949,no_dr|mild|moderate|severe|proliferative,0.4986859083832448,0.0801189005462259,0.31978199121286455,0.02788339140567999,0.0735298084519847,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,raw,none,0.6073471446234601,0.60734714462346,0.6073471446234601,0.7773224043715847,0.6720002643144868,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945944,0.6683417085427136,0.6683417085427136,0.23076923076923078,0.23076923076923087,0.576271186440678,0.576271186440678,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,argmax_p,none,0.6073471446234601,0.60734714462346,0.6073471446234601,0.7773224043715847,0.6720002643144868,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945944,0.6683417085427136,0.6683417085427136,0.23076923076923078,0.23076923076923087,0.576271186440678,0.576271186440678,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,oracle,train,0.6196595142702505,0.6196595142702506,0.6196595142702505,0.773224043715847,0.6878809747817791,,,,,0.050546448087431695,0.050546448087431695,0.96398891966759,0.96398891966759,0.5540540540540541,0.554054054054054,0.6532663316582915,0.6532663316582914,0.38461538461538464,0.3846153846153848,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,oracle,uniform,0.5947434969214132,0.5947434969214133,0.5947434969214132,0.7909836065573771,0.7021248780195544,,,,,0.07650273224043716,0.07650273224043716,0.9750692520775623,0.9750692520775623,0.4594594594594595,0.4594594594594594,0.7738693467336684,0.7738693467336685,0.3076923076923077,0.30769230769230776,0.4576271186440678,0.4576271186440679,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,em,train,0.60612730167804,0.6061273016780401,0.60612730167804,0.7691256830601093,0.6665508016511364,0.19889207832008843,22.0,0.07714075573243942,0.0,0.03551912568306011,0.03551912568306011,0.9667590027700831,0.9667590027700831,0.581081081081081,0.5810810810810809,0.6331658291457286,0.6331658291457287,0.2564102564102564,0.2564102564102565,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,0.3199666540099965,0.07714075573243942,0.2965908771633706,0.11539177850379799,0.19090993459039554,,,,,,
aptos2019,B1,9,1,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,em,uniform,0.5665115068974123,0.5665115068974123,0.5665115068974123,0.7950819672131147,0.6857358799786032,0.24087165491850282,25.0,0.049144223972127796,0.0,0.09016393442622951,0.09016393442622951,0.9750692520775623,0.9750692520775623,0.4594594594594595,0.4594594594594594,0.8291457286432161,0.8291457286432161,0.1282051282051282,0.12820512820512825,0.4406779661016949,0.440677966101695,no_dr|mild|moderate|severe|proliferative,0.33077498798468147,0.049144223972127796,0.42008720267604416,0.05979673068028341,0.1401968546868631,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,raw,none,0.6073471446234601,0.6073471446234601,0.6073471446234601,0.7773224043715847,0.79899931854173,,,,,0.0,0.0,0.9667590027700831,0.9667590027700832,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427135,0.23076923076923078,0.2307692307692309,0.576271186440678,0.5762711864406781,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,argmax_p,none,0.6073471446234601,0.6073471446234601,0.6073471446234601,0.7773224043715847,0.79899931854173,,,,,0.0,0.0,0.9667590027700831,0.9667590027700832,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427135,0.23076923076923078,0.2307692307692309,0.576271186440678,0.5762711864406781,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,train,0.5814834152793257,0.5814834152793257,0.5814834152793257,0.7841530054644809,0.8189751004619716,,,,,0.04371584699453552,0.04371584699453552,0.9695290858725761,0.9695290858725761,0.5405405405405406,0.5405405405405406,0.7437185929648241,0.743718592964824,0.1282051282051282,0.12820512820512825,0.5254237288135594,0.5254237288135594,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,uniform,0.5529059631751834,0.5529059631751834,0.5529059631751834,0.7909836065573771,0.8401938789930058,,,,,0.10382513661202186,0.10382513661202186,0.9750692520775623,0.9750692520775623,0.44594594594594594,0.445945945945946,0.8341708542713567,0.8341708542713566,0.10256410256410256,0.1025641025641026,0.4067796610169492,0.4067796610169493,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,train,0.6036394167951291,0.6036394167951291,0.6036394167951291,0.7745901639344263,0.7965227971433351,0.1793347426660325,21.0,0.054765692922791515,0.0,0.00546448087431694,0.00546448087431694,0.9667590027700831,0.9667590027700832,0.581081081081081,0.581081081081081,0.6633165829145728,0.6633165829145728,0.23076923076923078,0.2307692307692309,0.576271186440678,0.5762711864406781,no_dr|mild|moderate|severe|proliferative,0.4906657223778827,0.08174698713317943,0.2775969494132026,0.054765692922791515,0.09522464815294363,,,,,,
aptos2019,B1,9,1,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,uniform,0.550521157792337,0.5505211577923369,0.550521157792337,0.7909836065573771,0.8407547247976696,0.022252058748164143,23.0,0.026160411081252246,0.0,0.1051912568306011,0.1051912568306011,0.9750692520775623,0.9750692520775623,0.44594594594594594,0.445945945945946,0.8391959798994975,0.8391959798994973,0.10256410256410256,0.1025641025641026,0.3898305084745763,0.3898305084745763,no_dr|mild|moderate|severe|proliferative,0.5030801572043465,0.05057660408531191,0.3583971815519656,0.026160411081252246,0.0617856460771238,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,raw,none,0.6073471446234601,0.60734714462346,0.6073471446234601,0.7773224043715847,0.60734714462346,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427137,0.23076923076923078,0.23076923076923075,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,argmax_p,none,0.6073471446234601,0.60734714462346,0.6073471446234601,0.7773224043715847,0.60734714462346,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427137,0.23076923076923078,0.23076923076923075,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,train,0.6306201951234004,0.6306201951234003,0.6306201951234004,0.7540983606557377,0.6306201951234004,,,,,0.07923497267759563,0.07923497267759563,0.9418282548476454,0.9418282548476454,0.6486486486486487,0.6486486486486487,0.5678391959798995,0.5678391959798996,0.38461538461538464,0.38461538461538464,0.6101694915254238,0.6101694915254237,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,uniform,0.6073471446234601,0.60734714462346,0.6073471446234601,0.7773224043715847,0.60734714462346,,,,,0.0,0.0,0.9667590027700831,0.9667590027700831,0.5945945945945946,0.5945945945945946,0.6683417085427136,0.6683417085427137,0.23076923076923078,0.23076923076923075,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,em,train,0.6034500880367615,0.6034500880367615,0.6034500880367615,0.755464480874317,0.6034500880367614,0.21928742315819885,23.0,0.10808510758728362,0.0,0.05874316939890711,0.05874316939890711,0.9418282548476454,0.9418282548476454,0.6351351351351351,0.6351351351351352,0.6080402010050251,0.6080402010050253,0.20512820512820512,0.20512820512820515,0.6271186440677966,0.6271186440677965,no_dr|mild|moderate|severe|proliferative,0.20148849624386966,0.1822711808336169,0.2507407563231749,0.10808510758728362,0.25741445901205484,,,,,,
aptos2019,B1,9,1,uniform,정의상 균등,False,732,탐색적/exploratory,em,uniform,0.5750516832674417,0.5750516832674417,0.5750516832674417,0.7868852459016393,0.5750516832674416,0.40922858157990344,25.0,0.05459205346452808,0.0,0.05737704918032787,0.05737704918032787,0.9667590027700831,0.9667590027700831,0.5405405405405406,0.5405405405405405,0.7738693467336684,0.7738693467336686,0.10256410256410256,0.10256410256410257,0.4915254237288136,0.4915254237288134,no_dr|mild|moderate|severe|proliferative,0.21694263879947212,0.14461827677592862,0.3876716519904796,0.05459205346452808,0.19617537896959159,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,raw,none,0.6824855952392458,0.6824855952392458,0.6824855952392458,0.8144611186903138,0.8146711198868489,,,,,0.0,0.0,0.9833795013850416,0.9833795013850415,0.6486486486486487,0.6486486486486486,0.7,0.7000000000000001,0.48717948717948717,0.4871794871794875,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,argmax_p,none,0.6824855952392458,0.6824855952392458,0.6824855952392458,0.8144611186903138,0.8146711198868489,,,,,0.0,0.0,0.9833795013850416,0.9833795013850415,0.6486486486486487,0.6486486486486486,0.7,0.7000000000000001,0.48717948717948717,0.4871794871794875,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,oracle,train,0.6824855952392458,0.6824855952392458,0.6824855952392458,0.8144611186903138,0.8146711198868489,,,,,0.0,0.0,0.9833795013850416,0.9833795013850415,0.6486486486486487,0.6486486486486486,0.7,0.7000000000000001,0.48717948717948717,0.4871794871794875,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,oracle,uniform,0.6440643594907176,0.6440643594907176,0.6440643594907176,0.8308321964529332,0.8311041325323139,,,,,0.08185538881309687,0.08185538881309687,0.9944598337950139,0.9944598337950137,0.5540540540540541,0.5540540540540541,0.83,0.8299999999999998,0.3333333333333333,0.33333333333333354,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,em,train,0.6814139423383989,0.6814139423383989,0.6814139423383989,0.8035470668485676,0.8037617807279195,0.13923743259917604,25.0,0.07747684723785525,0.0,0.02592087312414734,0.02592087312414734,0.9806094182825484,0.9806094182825483,0.6621621621621622,0.6621621621621622,0.65,0.6499999999999999,0.48717948717948717,0.4871794871794875,0.6271186440677966,0.6271186440677966,no_dr|mild|moderate|severe|proliferative,0.4839843368324323,0.1232062697541292,0.2120987491618082,0.07747684723785525,0.10323379701377508,,,,,,
aptos2019,B1,10,2,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,em,uniform,0.6296641692091713,0.6296641692091713,0.6296641692091713,0.8294679399727148,0.8297766738086235,0.08521312901786683,28.0,0.031420250622505426,0.0,0.09549795361527967,0.09549795361527967,0.9944598337950139,0.9944598337950137,0.527027027027027,0.527027027027027,0.845,0.8450000000000001,0.2564102564102564,0.25641025641025655,0.5254237288135594,0.5254237288135593,no_dr|mild|moderate|severe|proliferative,0.4979160697310252,0.08428832125610282,0.3103922970717367,0.031420250622505426,0.07598306131862982,,,,,,
aptos2019,B1,10,2,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,raw,none,0.6824855952392458,0.6824855952392458,0.6824855952392458,0.8144611186903138,0.7385878406464044,,,,,0.0,0.0,0.9833795013850416,0.9833795013850417,0.6486486486486487,0.6486486486486486,0.7,0.7000000000000001,0.48717948717948717,0.48717948717948706,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
